market,idt,maturity_target,mu,sd,skew,kurt,p10,p50,p90,lg_change_decr,prDec,lg_change_incr,prInc
citi,10/28/20,3,-0.0088,0.23418,-0.415,0.76777,-0.31045,0.00777,0.26563,-20,0.18656,20,0.16911
citi,11/4/20,3,-0.03906,0.19877,-0.39911,0.77693,-0.29293,-0.02729,0.19695,-20,0.1844,20,0.09693
citi,11/11/20,3,-0.03308,0.1919,-0.44252,0.88313,-0.27585,-0.02141,0.1933,-20,0.16986,20,0.09362
citi,11/18/20,3,-0.02943,0.18409,-0.36949,0.94896,-0.25615,-0.02242,0.19292,-20,0.15422,20,0.09317
citi,11/25/20,3,-0.02579,0.19239,-0.44542,1.00099,-0.26551,-0.01533,0.20227,-20,0.15913,20,0.10216
citi,12/2/20,3,-0.02628,0.19891,-0.37737,0.79953,-0.27684,-0.01708,0.2124,-20,0.16845,20,0.11233
citi,12/9/20,3,-0.02327,0.19697,-0.47184,1.08754,-0.26922,-0.01116,0.20775,-20,0.1606,20,0.10772
citi,12/16/20,3,-0.01949,0.18899,-0.57948,1.43391,-0.25194,-0.00666,0.19961,-20,0.14549,20,0.09977
citi,12/23/20,3,-0.01833,0.19195,-0.53874,1.34554,-0.25488,-0.006,0.20494,-20,0.14873,20,0.10499
citi,12/30/20,3,-0.01478,0.18483,-0.52442,1.24772,-0.24339,-0.00384,0.20273,-20,0.13855,20,0.10282
citi,1/6/21,3,-0.01249,0.17879,-0.50837,1.22833,-0.23367,-0.002,0.19724,-20,0.12997,20,0.09703
citi,1/13/21,3,-0.0093,0.18467,-0.5026,1.22968,-0.23878,0.00213,0.2067,-20,0.13357,20,0.10706
citi,1/20/21,3,-0.00698,0.17171,-0.47471,1.17833,-0.22025,0.00338,0.19407,-20,0.11824,20,0.09396
citi,1/27/21,3,-0.0045,0.21247,-0.49625,1.08901,-0.27177,0.01015,0.24387,-20,0.15834,20,0.14751
citi,2/3/21,3,-0.03145,0.19141,-0.56039,1.27021,-0.26911,-0.01784,0.19055,-20,0.16161,20,0.09049
citi,2/10/21,3,-0.02925,0.18417,-0.41937,0.96474,-0.25977,-0.01909,0.18847,-20,0.1557,20,0.08878
citi,2/17/21,3,-0.02682,0.18345,-0.41893,0.9436,-0.25667,-0.01686,0.19011,-20,0.15217,20,0.09029
citi,2/24/21,3,-0.02394,0.18345,-0.46234,0.99051,-0.25374,-0.01289,0.19264,-20,0.14886,20,0.0924
citi,3/3/21,3,-0.0233,0.18872,-0.34796,1.0061,-0.2559,-0.01624,0.2025,-20,0.15163,20,0.10245
citi,3/10/21,3,-0.0211,0.18771,-0.42071,1.08007,-0.25405,-0.01116,0.19946,-20,0.1493,20,0.09941
citi,3/17/21,3,-0.01787,0.17428,-0.39528,1.03127,-0.23494,-0.00844,0.18722,-20,0.13199,20,0.08726
citi,3/24/21,3,-0.01662,0.16926,-0.26201,0.90191,-0.22521,-0.01157,0.18741,-20,0.1245,20,0.08797
citi,3/31/21,3,-0.0131,0.16773,-0.36653,1.04772,-0.22013,-0.00577,0.18588,-20,0.11849,20,0.08582
citi,4/7/21,3,-0.01063,0.15275,-0.38642,0.98488,-0.20069,-0.00301,0.17073,-20,0.10044,20,0.06909
citi,4/14/21,3,-0.00782,0.14918,-0.37977,0.85534,-0.19549,1.00E-05,0.16962,-20,0.09595,20,0.06725
citi,4/21/21,3,-0.00507,0.1452,-0.45695,1.02645,-0.18725,0.00394,0.16538,-20,0.08873,20,0.0625
citi,4/28/21,3,-0.00314,0.14024,-0.40739,0.96344,-0.179,0.0042,0.16266,-20,0.08083,20,0.05965
citi,5/5/21,3,-0.0218,0.14929,-0.43291,0.91101,-0.20958,-0.01296,0.15478,-20,0.10927,20,0.05442
citi,5/12/21,3,-0.02233,0.16109,-0.36095,0.91711,-0.22012,-0.01678,0.17261,-20,0.1203,20,0.07277
citi,5/19/21,3,-0.02011,0.16097,-0.52842,1.04595,-0.22388,-0.00819,0.16734,-20,0.12123,20,0.06564
citi,5/26/21,3,-0.01646,0.14511,-0.50232,1.14307,-0.19811,-0.00682,0.15271,-20,0.09807,20,0.05127
citi,6/2/21,3,-0.01408,0.14302,-0.55229,1.17903,-0.19372,-0.0033,0.15169,-20,0.0945,20,0.04918
citi,6/9/21,3,-0.01214,0.13957,-0.56638,1.2297,-0.18678,-0.0017,0.14963,-20,0.08834,20,0.0465
citi,6/16/21,3,-0.01195,0.14433,-0.57174,1.27981,-0.19206,-0.00132,0.15516,-20,0.09271,20,0.0524
citi,6/23/21,3,-0.01169,0.14712,-0.5062,1.20532,-0.19526,-0.00183,0.15898,-20,0.09594,20,0.05684
citi,6/30/21,3,-0.0103,0.14649,-0.47278,1.07701,-0.19389,-0.00095,0.16092,-20,0.09432,20,0.05837
citi,7/7/21,3,-0.00852,0.14302,-0.49171,1.1851,-0.18693,0.00052,0.1581,-20,0.08798,20,0.05537
citi,7/14/21,3,-0.00666,0.13756,-0.49326,1.2244,-0.17811,0.00213,0.15297,-20,0.08023,20,0.0502
citi,7/21/21,3,-0.00433,0.14012,-0.57192,1.44899,-0.17816,0.00561,0.1565,-20,0.08097,20,0.05323
citi,7/28/21,3,-0.00213,0.14008,-0.56452,1.5456,-0.17422,0.00718,0.15894,-20,0.07789,20,0.05594
citi,8/4/21,3,-0.01944,0.14682,-0.63547,1.41786,-0.20249,-0.00775,0.14866,-20,0.10192,20,0.04738
citi,8/11/21,3,-0.01731,0.14298,-0.64777,1.45973,-0.19549,-0.00529,0.14571,-20,0.09621,20,0.04387
citi,8/18/21,3,-0.01632,0.14872,-0.67312,1.56746,-0.20008,-0.00427,0.15411,-20,0.09995,20,0.05114
citi,8/25/21,3,-0.01454,0.145,-0.65731,1.53107,-0.19412,-0.00239,0.15102,-20,0.09493,20,0.04833
citi,9/1/21,3,-0.01343,0.14387,-0.65157,1.47619,-0.19219,-0.00164,0.15169,-20,0.09316,20,0.04879
citi,9/8/21,3,-0.01221,0.14386,-0.6953,1.58606,-0.19094,0.00044,0.15145,-20,0.09232,20,0.04773
citi,9/15/21,3,-0.01079,0.14629,-0.76156,1.73015,-0.19206,0.00267,0.15516,-20,0.09326,20,0.05028
citi,9/22/21,3,-0.00895,0.14828,-0.81206,1.96437,-0.19192,0.00553,0.1578,-20,0.09321,20,0.05257
citi,9/29/21,3,-0.0072,0.15144,-0.81076,1.95406,-0.19389,0.0072,0.1634,-20,0.09467,20,0.05843
citi,10/6/21,3,-0.00533,0.15231,-0.83207,1.7929,-0.19588,0.01054,0.16726,-20,0.09641,20,0.06033
citi,10/13/21,3,-0.00552,0.1396,-0.70625,1.80281,-0.17688,0.00583,0.15343,-20,0.08041,20,0.04886
citi,10/20/21,3,-0.00449,0.12135,-0.57645,1.46572,-0.15445,0.00394,0.13552,-20,0.05994,20,0.03347
citi,10/27/21,3,-0.00347,0.12615,-0.49117,1.27169,-0.15998,0.0042,0.14398,-20,0.06404,20,0.04106
citi,11/3/21,3,-0.01861,0.13581,-0.51924,1.31216,-0.18619,-0.00998,0.13909,-20,0.08711,20,0.03999
citi,11/10/21,3,-0.0189,0.14262,-0.48323,1.08861,-0.19787,-0.00949,0.1473,-20,0.09815,20,0.04693
citi,11/17/21,3,-0.0187,0.1356,-0.28013,0.72021,-0.18987,-0.0133,0.14396,-20,0.08968,20,0.04543
citi,11/24/21,3,-0.01738,0.14094,-0.40097,1.01756,-0.19312,-0.01005,0.14865,-20,0.09338,20,0.04867
citi,12/1/21,3,-0.01889,0.16602,-0.57191,1.34943,-0.22534,-0.00662,0.17214,-20,0.12242,20,0.07115
citi,12/8/21,3,-0.01449,0.14907,-0.61275,1.52637,-0.1988,-0.00298,0.15582,-20,0.09905,20,0.05367
citi,12/15/21,3,-0.0138,0.15221,-0.62404,1.4267,-0.20397,-0.00087,0.15969,-20,0.10331,20,0.05719
citi,12/22/21,3,-0.01185,0.14965,-0.61907,1.42465,-0.19861,0.00047,0.15859,-20,0.0992,20,0.05572
citi,12/29/21,3,-0.01004,0.14029,-0.56724,1.36374,-0.18472,0.00049,0.15094,-20,0.08629,20,0.04853
citi,1/5/22,3,-0.00944,0.14409,-0.46455,1.22404,-0.18872,-0.00049,0.15767,-20,0.08941,20,0.05577
citi,1/12/22,3,-0.00782,0.14247,-0.36863,0.96495,-0.18615,1.00E-05,0.15947,-20,0.08747,20,0.05773
citi,1/19/22,3,-0.00562,0.1423,-0.46188,1.04842,-0.184,0.00338,0.16095,-20,0.08595,20,0.05777
citi,1/26/22,3,-0.0002,0.16178,-0.72629,1.58828,-0.20316,0.01549,0.18265,-20,0.10283,20,0.07928
citi,2/2/22,3,-0.01765,0.14846,-0.81869,1.62297,-0.20579,-0.00036,0.14774,-20,0.10486,20,0.04293
citi,2/9/22,3,-0.01615,0.1385,-0.64496,1.39154,-0.18932,-0.00491,0.14316,-20,0.09037,20,0.04062
citi,2/16/22,3,-0.01462,0.14526,-0.76784,1.56304,-0.19813,0.00079,0.14856,-20,0.09819,20,0.04386
citi,2/23/22,3,-0.00062,0.16817,-0.64748,1.29922,-0.21224,0.01325,0.19392,-20,0.10995,20,0.09244
citi,3/2/22,3,-0.02268,0.18618,-1.02408,1.88112,-0.26606,0.00624,0.17613,-20,0.147,20,0.07097
citi,3/9/22,3,-0.02349,0.19501,-0.87442,1.80296,-0.26803,-0.00075,0.19239,-20,0.1524,20,0.09131
citi,3/16/22,3,-0.02003,0.18021,-0.90103,1.79465,-0.24939,0.0035,0.17722,-20,0.13829,20,0.07335
citi,3/23/22,3,-0.01445,0.15347,-0.82384,1.71117,-0.20613,0.00161,0.15877,-20,0.10515,20,0.05286
citi,3/30/22,3,-0.01345,0.14864,-0.76526,1.41446,-0.20345,0.00249,0.15554,-20,0.10286,20,0.04942
citi,4/6/22,3,-0.01477,0.17005,-0.81513,1.66354,-0.22928,0.00428,0.17558,-20,0.12383,20,0.07165
citi,4/13/22,3,-0.01243,0.16913,-0.85086,1.86469,-0.22377,0.00664,0.17504,-20,0.11876,20,0.07114
citi,4/20/22,3,-0.00445,0.15466,-0.6539,1.37285,-0.19969,0.00952,0.17127,-20,0.10006,20,0.06735
citi,4/27/22,3,-0.00089,0.18583,-0.75053,1.58023,-0.23488,0.01844,0.20747,-20,0.12745,20,0.10968
citi,5/4/22,3,-0.02154,0.17745,-0.94937,1.76929,-0.25095,0.00368,0.17047,-20,0.13757,20,0.06522
citi,5/11/22,3,-0.02683,0.20431,-0.73325,1.27951,-0.28745,-0.00644,0.20819,-20,0.16949,20,0.10928
citi,5/18/22,3,-0.02454,0.19763,-0.74328,1.12392,-0.28264,-0.00077,0.19881,-20,0.16643,20,0.09863
citi,5/25/22,3,-0.01901,0.18842,-0.83098,1.49817,-0.26068,0.00321,0.19199,-20,0.14623,20,0.09076
citi,6/1/22,3,-0.01601,0.17871,-0.76362,1.37195,-0.24452,0.00372,0.18542,-20,0.13586,20,0.08319
citi,6/8/22,3,-0.01464,0.17395,-0.73188,1.27738,-0.23801,0.00428,0.18267,-20,0.13137,20,0.07965
citi,6/15/22,3,-0.01456,0.19771,-0.78655,1.36361,-0.2704,0.00928,0.20647,-20,0.15235,20,0.10786
citi,6/22/22,3,-0.01299,0.19554,-0.75608,1.2387,-0.26735,0.0101,0.2072,-20,0.15181,20,0.10853
citi,6/29/22,3,-0.00912,0.18715,-0.79806,1.4204,-0.25004,0.01339,0.19994,-20,0.13821,20,0.10004
citi,7/6/22,3,-0.00736,0.19548,-0.79041,1.47341,-0.25684,0.01502,0.21236,-20,0.14324,20,0.11498
citi,7/13/22,3,-0.00575,0.19412,-0.72035,1.33551,-0.25445,0.01529,0.21336,-20,0.14199,20,0.1163
citi,7/20/22,3,-0.00036,0.16428,-0.7797,1.40532,-0.21092,0.01785,0.18587,-20,0.10882,20,0.08201
citi,7/27/22,3,9.00E-05,0.15574,-0.6884,1.40148,-0.19691,0.01489,0.17689,-20,0.09773,20,0.07239
citi,8/3/22,3,-0.01476,0.16142,-0.71122,1.08827,-0.22346,0.00221,0.17107,-20,0.11969,20,0.06472
citi,8/10/22,3,-0.01462,0.15933,-0.57559,1.02074,-0.21719,-0.00264,0.172,-20,0.11501,20,0.06873
citi,8/17/22,3,-0.01141,0.15439,-0.7269,1.28355,-0.20893,0.00505,0.16413,-20,0.10767,20,0.05806
citi,8/24/22,3,-0.01284,0.16801,-0.73477,1.19456,-0.23066,0.006,0.17767,-20,0.12495,20,0.07333
citi,8/31/22,3,-0.0128,0.17911,-0.70687,1.10579,-0.24506,0.0066,0.19182,-20,0.1362,20,0.09029
citi,9/7/22,3,-0.01013,0.17183,-0.77487,1.5204,-0.22819,0.00852,0.18302,-20,0.12291,20,0.07965
citi,9/14/22,3,-0.0092,0.17988,-0.75517,1.18081,-0.24454,0.01278,0.19307,-20,0.13478,20,0.09156
citi,9/21/22,3,-0.00957,0.18048,-0.59546,1.03772,-0.23965,0.00599,0.19964,-20,0.13381,20,0.09958
citi,9/28/22,3,-0.00982,0.21045,-0.73609,1.14347,-0.2852,0.01529,0.22792,-20,0.16186,20,0.13392
citi,10/5/22,3,-0.00659,0.1993,-0.75092,1.37355,-0.26192,0.01552,0.21818,-20,0.14691,20,0.12175
citi,10/12/22,3,-0.00711,0.2319,-0.67544,1.1491,-0.30615,0.01686,0.25768,-20,0.17659,20,0.16642
citi,10/19/22,3,-0.00102,0.19539,-0.75735,1.3421,-0.25347,0.02171,0.21835,-20,0.13994,20,0.12322
citi,10/26/22,3,-0.00051,0.17122,-0.59397,1.07237,-0.21999,0.01489,0.19667,-20,0.11685,20,0.09606
citi,11/2/22,3,-0.01514,0.17198,-0.68721,1.09463,-0.23807,0.00368,0.18117,-20,0.13158,20,0.0776
citi,11/9/22,3,-0.01452,0.17441,-0.65072,0.94157,-0.24198,0.0034,0.18666,-20,0.1354,20,0.08415
citi,11/16/22,3,-0.01123,0.16743,-0.67776,1.0922,-0.22893,0.00698,0.17912,-20,0.12352,20,0.07499
citi,11/23/22,3,-0.00853,0.15742,-0.66156,1.16648,-0.21017,0.00679,0.17174,-20,0.10849,20,0.0666
citi,11/30/22,3,-0.00587,0.16047,-0.79437,1.47741,-0.21017,0.01232,0.1742,-20,0.10829,20,0.06908
citi,12/7/22,3,-0.01045,0.17827,-0.64405,1.04439,-0.24076,0.00725,0.19424,-20,0.13366,20,0.09307
citi,12/14/22,3,-0.00658,0.16332,-0.64747,1.12955,-0.21602,0.00928,0.18096,-20,0.11315,20,0.07733
citi,12/21/22,3,-0.00601,0.16245,-0.64764,1.14491,-0.21438,0.0101,0.1797,-20,0.11248,20,0.07568
citi,12/28/22,3,-0.00491,0.17278,-0.65653,0.97379,-0.2308,0.01339,0.19354,-20,0.12435,20,0.09232
citi,1/4/23,3,-0.00362,0.16603,-0.60445,0.99664,-0.21767,0.01204,0.18833,-20,0.11482,20,0.08559
citi,1/11/23,3,-0.00127,0.1505,-0.62318,1.13317,-0.19361,0.01267,0.17191,-20,0.09472,20,0.06656
citi,1/18/23,3,-0.00055,0.13364,-0.53626,0.99814,-0.17171,0.01008,0.15451,-20,0.07523,20,0.04815
citi,1/25/23,3,0.00079,0.127,-0.60332,1.19591,-0.15998,0.01134,0.1472,-20,0.06611,20,0.04059
citi,2/1/23,3,-0.00448,0.12889,-0.77722,1.38523,-0.1702,0.01061,0.14002,-20,0.07483,20,0.03161
citi,2/8/23,3,-0.00497,0.13416,-0.68558,1.24204,-0.17665,0.00865,0.14793,-20,0.08014,20,0.04037
citi,2/15/23,3,-0.00284,0.12875,-0.74805,1.44052,-0.1665,0.01082,0.14231,-20,0.07194,20,0.0344
citi,2/22/23,3,-0.003,0.13958,-0.79639,1.52886,-0.1803,0.01233,0.1544,-20,0.08359,20,0.04534
citi,3/8/23,3,-0.00226,0.14102,-0.67346,1.06706,-0.18522,0.01275,0.15872,-20,0.08773,20,0.05002
citi,3/15/23,3,-0.00542,0.22016,-1.07141,2.15287,-0.28565,0.02798,0.23064,-20,0.15618,20,0.14122
citi,3/22/23,3,-0.00546,0.19774,-0.88439,1.64922,-0.25962,0.02009,0.21284,-20,0.14283,20,0.11618
citi,3/29/23,3,-0.00139,0.17032,-0.90998,1.99909,-0.21542,0.01955,0.18588,-20,0.11132,20,0.0823
citi,4/5/23,3,-0.00065,0.16855,-0.87915,1.73773,-0.21523,0.02048,0.1862,-20,0.11145,20,0.08205
citi,4/12/23,3,0.00098,0.15703,-0.82765,1.61206,-0.19862,0.01895,0.17695,-20,0.09918,20,0.0708
citi,4/19/23,3,0.00133,0.12265,-0.65786,1.36719,-0.15319,0.01174,0.14255,-20,0.06036,20,0.03497
citi,4/26/23,3,0.00224,0.15253,-0.74329,1.4767,-0.19137,0.01785,0.17479,-20,0.09332,20,0.06933
citi,5/3/23,3,-0.00939,0.16411,-0.82094,1.43592,-0.21961,0.00988,0.17495,-20,0.11552,20,0.06855
citi,5/10/23,3,-0.00685,0.1673,-0.99411,1.78233,-0.22406,0.01869,0.17415,-20,0.11767,20,0.06626
citi,5/17/23,3,-0.00405,0.15063,-0.89424,1.65185,-0.19764,0.0158,0.16188,-20,0.09811,20,0.05246
citi,5/24/23,3,-0.00584,0.16591,-0.84862,1.52176,-0.21933,0.01509,0.17865,-20,0.11474,20,0.07308
citi,5/31/23,3,-0.0034,0.15431,-0.82212,1.58531,-0.20037,0.01517,0.16802,-20,0.1004,20,0.06121
citi,6/7/23,3,0.00047,0.13067,-0.77707,1.50762,-0.1652,0.01443,0.1478,-20,0.07234,20,0.0387
citi,6/14/23,3,0.00056,0.13006,-0.71683,1.33528,-0.16552,0.01409,0.14831,-20,0.0714,20,0.03956
citi,6/21/23,3,0.0008,0.1251,-0.7066,1.44655,-0.15699,0.01284,0.14346,-20,0.06431,20,0.03546
citi,6/28/23,3,0.00028,0.12913,-0.70258,1.42714,-0.16324,0.01292,0.14675,-20,0.0694,20,0.03938
citi,7/5/23,3,-7.00E-05,0.12396,-0.60724,1.19338,-0.15816,0.01104,0.14179,-20,0.06428,20,0.03566
citi,7/12/23,3,-0.0003,0.12491,-0.52506,1.1065,-0.15795,0.00899,0.14455,-20,0.06339,20,0.03946
citi,7/19/23,3,-0.00089,0.11292,-0.42954,1.00245,-0.14245,0.00561,0.13249,-20,0.04867,20,0.02964
citi,7/26/23,3,-0.00011,0.10653,-0.49866,1.165,-0.13327,0.00658,0.12395,-20,0.04219,20,0.02262
citi,8/2/23,3,-0.00425,0.129,-0.7163,1.27074,-0.17065,0.01025,0.14126,-20,0.07506,20,0.03401
citi,8/9/23,3,-0.00552,0.13384,-0.57215,1.1347,-0.17479,0.00528,0.1492,-20,0.07823,20,0.04371
citi,8/16/23,3,-0.00637,0.14209,-0.57943,1.08531,-0.18697,0.00543,0.15832,-20,0.08855,20,0.0526
citi,8/23/23,3,-0.00616,0.14442,-0.63024,1.07524,-0.19263,0.00798,0.15877,-20,0.09365,20,0.05247
citi,8/30/23,3,-0.00451,0.13434,-0.54632,1.05457,-0.17555,0.00619,0.15099,-20,0.07865,20,0.04578
citi,9/6/23,3,-0.0037,0.13317,-0.57846,1.03151,-0.1749,0.00852,0.14926,-20,0.07813,20,0.04284
citi,9/7/23,3,-0.0037,0.13317,-0.57846,1.03151,-0.1749,0.00852,0.14926,-20,0.07813,20,0.04284
citi,9/13/23,3,-0.00227,0.12632,-0.50196,1.07926,-0.16186,0.00708,0.14411,-20,0.06644,20,0.03979
citi,9/20/23,3,-0.00203,0.12323,-0.47136,1.05021,-0.15699,0.00599,0.14226,-20,0.06195,20,0.03792
citi,9/27/23,3,-0.00274,0.14715,-0.65063,1.22954,-0.19044,0.01149,0.16505,-20,0.09198,20,0.05918
citi,10/4/23,3,-0.00191,0.15897,-0.76067,1.38866,-0.20673,0.01651,0.17591,-20,0.10518,20,0.07039
citi,10/11/23,3,-0.00138,0.13949,-0.61125,1.15129,-0.17873,0.01109,0.15947,-20,0.08194,20,0.0526
citi,10/18/23,3,-0.00035,0.13541,-0.67452,1.23686,-0.17429,0.01341,0.15302,-20,0.0789,20,0.04604
citi,10/25/23,3,-0.00056,0.1444,-0.60169,1.14466,-0.18517,0.01252,0.16531,-20,0.08741,20,0.05965
citi,11/1/23,3,-0.00947,0.14736,-0.78876,1.45818,-0.19967,0.00879,0.15326,-20,0.09969,20,0.04676
citi,11/8/23,3,-0.00713,0.13774,-0.59255,1.09633,-0.18273,0.00491,0.15141,-20,0.08532,20,0.04591
citi,11/15/23,3,-0.00588,0.13247,-0.42603,1.00051,-0.17074,0.00118,0.15085,-20,0.07372,20,0.04747
citi,11/22/23,3,-0.00418,0.12866,-0.4982,1.02015,-0.1667,0.0048,0.14594,-20,0.07058,20,0.04119
citi,11/29/23,3,-0.00385,0.12745,-0.41574,0.91168,-0.16413,0.00331,0.14677,-20,0.0674,20,0.04276
citi,12/6/23,3,-0.0037,0.12792,-0.28536,0.75086,-0.16317,0.00044,0.15072,-20,0.0655,20,0.04763
citi,12/13/23,3,-0.00156,0.12235,-0.34116,0.91728,-0.1551,0.00443,0.14296,-20,0.05898,20,0.03996
citi,12/20/23,3,-0.00406,0.13064,-0.14578,0.79576,-0.16615,-0.00137,0.15344,-20,0.06728,20,0.05266
citi,12/27/23,3,-0.0023,0.12846,-0.30241,0.89189,-0.16268,0.00337,0.1501,-20,0.06524,20,0.04786
citi,1/3/24,3,-0.00257,0.13001,-0.23665,0.77179,-0.16456,0.00152,0.15372,-20,0.06614,20,0.05164
citi,1/10/24,3,-0.00164,0.12808,-0.27732,0.77154,-0.1622,0.00319,0.15203,-20,0.06428,20,0.04899
