idt,market,idt_price,maturity_target,maturity_date,mu,sd,skew,kurt,p10,p50,p90,lg_change_decr,prDec,lg_change_incr,prInc,maturity_date_price,maturity_date_return,risk_free_rate
2017-04-12,sp6m,2344.929931640625,6.0,2017-10-12,0.00114,0.09691,-1.3592,3.09093,-0.12156,0.01925,0.10051,-20.0,0.04351,20.0,0.00164,2550.929931640625,0.08420245021139615,0.013416407864998738
2017-04-20,sp6m,2355.840087890625,6.0,2017-10-20,0.00082,0.09465,-1.26796,2.83214,-0.11889,0.01678,0.09972,-20.0,0.04026,20.0,0.00179,2575.2099609375,0.08903367994377753,0.013341664064126332
2017-04-26,sp6m,2387.449951171875,6.0,2017-10-26,0.00056,0.08455,-1.15427,2.52375,-0.10609,0.01368,0.09097,-20.0,0.02909,20.0,0.00078,2560.39990234375,0.06993762785162053,0.01349073756323204
2017-05-03,sp6m,2388.1298828125,6.0,2017-11-03,0.00153,0.08462,-1.25327,2.82447,-0.10543,0.01558,0.09046,-20.0,0.03009,20.0,0.00058,2587.840087890625,0.08031300104948437,0.013564659966250536
2017-05-10,sp6m,2399.6298828125,6.0,2017-11-10,-0.00156,0.09331,-1.27296,2.714,-0.12058,0.01503,0.09555,-20.0,0.04086,20.0,0.00114,2582.300048828125,0.07336598361790295,0.01374772708486752
2017-05-17,sp6m,2357.030029296875,6.0,2017-11-17,-0.00209,0.10354,-1.22469,2.40381,-0.13598,0.01651,0.10609,-20.0,0.05216,20.0,0.00294,2578.85009765625,0.08994123665085225,0.01374772708486752
2017-05-24,sp6m,2404.389892578125,6.0,2017-11-24,-0.00046,0.09314,-1.32263,2.9048,-0.11893,0.0168,0.09538,-20.0,0.04064,20.0,0.00105,2602.419921875,0.07914556288591582,0.013856406460551019
2017-05-31,sp6m,2411.800048828125,6.0,2017-11-30,1e-05,0.09369,-1.33827,2.93036,-0.11928,0.01748,0.09606,-20.0,0.04138,20.0,0.00106,2647.580078125,0.09327266779813123,0.013999999999999999
2017-06-07,sp6m,2433.139892578125,6.0,2017-12-07,8e-05,0.09311,-1.2963,2.88017,-0.11753,0.01651,0.09664,-20.0,0.03992,20.0,0.00132,2636.97998046875,0.08045175543405472,0.01407124727947029
2017-06-14,sp6m,2437.919921875,6.0,2017-12-14,0.001,0.09011,-1.3557,3.11391,-0.11276,0.01726,0.09363,-20.0,0.03694,20.0,0.00078,2652.010009765625,0.08417266204477342,0.014106735979665885
2017-06-22,sp6m,2434.5,6.0,2017-12-22,0.00072,0.08776,-1.28007,2.87262,-0.11024,0.01586,0.09244,-20.0,0.03389,20.0,0.00075,2683.340087890625,0.09732092334489545,0.013928388277184118
2017-06-28,sp6m,2440.68994140625,6.0,2017-12-28,0.00098,0.08678,-1.29752,2.90005,-0.1091,0.01614,0.09111,-20.0,0.03321,20.0,0.0006,2687.5400390625,0.09634552939197899,0.01414213562373095
2017-07-05,sp6m,2432.5400390625,6.0,2018-01-05,0.00136,0.09007,-1.30255,2.85685,-0.11304,0.01743,0.09439,-20.0,0.03669,20.0,0.00089,2743.14990234375,0.12017086452330863,0.014247806848775009
2017-07-12,sp6m,2443.25,6.0,2018-01-12,0.00162,0.08553,-1.30005,2.98746,-0.10593,0.01639,0.09074,-20.0,0.03145,20.0,0.00057,2786.239990234375,0.13136389291635814,0.014247806848775009
2017-07-19,sp6m,2473.830078125,6.0,2018-01-19,0.00205,0.08079,-1.32262,3.10004,-0.09971,0.0158,0.08601,-20.0,0.02718,20.0,0.00027,2810.300048828125,0.12752366802983395,0.01445683229480096
2017-07-26,sp6m,2477.830078125,6.0,2018-01-26,0.00219,0.07887,-1.305,3.08951,-0.09663,0.01569,0.08437,-20.0,0.0251,20.0,0.00023,2872.8701171875,0.1479283622251621,0.014525839046333951
2017-08-02,sp6m,2477.570068359375,6.0,2018-02-02,0.00286,0.07843,-1.41577,3.54984,-0.09426,0.01706,0.08287,-20.0,0.02541,20.0,0.00015,2762.1298828125,0.10872381009271802,0.014352700094407325
2017-08-09,sp6m,2474.02001953125,6.0,2018-02-09,0.00018,0.09245,-1.45389,3.31185,-0.11723,0.01856,0.09253,-20.0,0.04181,20.0,0.00063,2619.550048828125,0.057158200029467504,0.0142828568570857
2017-08-16,sp6m,2468.110107421875,6.0,2018-02-16,0.00131,0.09207,-1.52892,3.6715,-0.11447,0.02049,0.09219,-20.0,0.04066,20.0,0.00043,2732.219970703125,0.10166173575378123,0.01414213562373095
2017-08-23,sp6m,2444.0400390625,6.0,2018-02-23,0.00075,0.09553,-1.48834,3.45779,-0.12025,0.02043,0.09567,-20.0,0.04435,20.0,0.00079,2747.300048828125,0.11696620520032316,0.01407124727947029
2017-08-30,sp6m,2457.590087890625,6.0,2018-02-28,0.00121,0.09489,-1.55629,3.69481,-0.11801,0.02121,0.09426,-20.0,0.04502,20.0,0.00062,2713.830078125,0.09917971935066093,0.014177446878757825
2017-09-06,sp6m,2465.5400390625,6.0,2018-03-06,0.00281,0.09812,-1.63059,3.87266,-0.12035,0.02495,0.09692,-20.0,0.04851,20.0,0.00057,2728.1201171875,0.10120190395545858,0.014317821063276353
2017-09-13,sp6m,2498.3701171875,6.0,2018-03-13,0.00206,0.09192,-1.52494,3.78094,-0.11164,0.02022,0.09352,-20.0,0.04003,20.0,0.00067,2765.31005859375,0.10151419947571985,0.014212670403551895
2017-09-20,sp6m,2508.239990234375,6.0,2018-03-20,0.00196,0.08772,-1.43645,3.44222,-0.10778,0.01839,0.09082,-20.0,0.03529,20.0,0.00049,2716.93994140625,0.07992491737551023,0.014212670403551895
2017-09-27,sp6m,2507.0400390625,6.0,2018-03-27,0.00183,0.08754,-1.38241,3.23331,-0.10794,0.01786,0.09142,-20.0,0.03451,20.0,0.00056,2612.6201171875,0.041250804149708165,0.014317821063276353
2017-10-04,sp6m,2537.739990234375,6.0,2018-04-04,0.00299,0.08183,-1.52376,3.79542,-0.09827,0.01917,0.0847,-20.0,0.03041,20.0,0.00013,2644.68994140625,0.041279916689857414,0.014352700094407325
2017-10-11,sp6m,2555.239990234375,6.0,2018-04-11,0.00283,0.08202,-1.44962,3.6599,-0.09835,0.01771,0.08615,-20.0,0.0291,20.0,0.00024,2642.18994140625,0.03346194766770847,0.014422205101855958
2017-10-18,sp6m,2561.260009765625,6.0,2018-04-18,0.00276,0.07892,-1.38548,3.47727,-0.09472,0.01618,0.08406,-20.0,0.02539,20.0,0.00019,2708.639892578125,0.05594729552807742,0.01438749456993816
2017-10-25,sp6m,2557.14990234375,6.0,2018-04-25,0.00406,0.08244,-1.55395,4.17663,-0.0965,0.01956,0.08659,-20.0,0.02946,20.0,0.00022,2639.39990234375,0.031658262707083426,0.014491376746189439
2017-11-01,sp6m,2579.360107421875,6.0,2018-05-01,0.00358,0.07746,-1.41491,3.64812,-0.09188,0.01694,0.08321,-20.0,0.02393,20.0,0.00015,2654.800048828125,0.02882799288975858,0.014696938456699069
2017-11-08,sp6m,2594.3798828125,6.0,2018-05-08,0.00211,0.09168,-1.5587,3.89169,-0.11123,0.02056,0.09253,-20.0,0.04007,20.0,0.00053,2671.919921875,0.02944976396714737,0.014866068747318505
2017-11-15,sp6m,2564.6201171875,6.0,2018-05-15,0.00223,0.10148,-1.51672,3.6076,-0.12532,0.02292,0.10263,-20.0,0.04946,20.0,0.00167,2711.449951171875,0.05567316394949796,0.014933184523068079
2017-11-22,sp6m,2597.080078125,6.0,2018-05-22,0.00287,0.09113,-1.49607,3.69358,-0.10978,0.02043,0.09415,-20.0,0.0385,20.0,0.0007,2724.43994140625,0.04787511383962201,0.015066519173319365
2017-11-29,sp6m,2626.070068359375,6.0,2018-05-29,0.00301,0.092,-1.41398,3.38212,-0.11172,0.01995,0.09659,-20.0,0.03838,20.0,0.00101,2689.860107421875,0.02400072951738819,0.015066519173319365
2017-12-06,sp6m,2629.27001953125,6.0,2018-06-06,0.00367,0.09148,-1.47822,3.70127,-0.10888,0.02075,0.09599,-20.0,0.03771,20.0,0.00087,2772.35009765625,0.05298912265912404,0.0150996688705415
2017-12-13,sp6m,2662.85009765625,6.0,2018-06-13,0.00367,0.08691,-1.40563,3.48892,-0.10352,0.01896,0.09297,-20.0,0.03258,20.0,0.00063,2775.6298828125,0.04148069176986085,0.0150996688705415
2017-12-20,sp6m,2679.25,6.0,2018-06-20,0.00387,0.08552,-1.40039,3.46298,-0.10205,0.01889,0.0915,-20.0,0.0313,20.0,0.00053,2767.320068359375,0.03234246292641827,0.015362291495737217
2017-12-27,sp6m,2682.6201171875,6.0,2018-06-27,0.00421,0.08787,-1.39695,3.34144,-0.10569,0.02019,0.09381,-20.0,0.03355,20.0,0.00068,2699.6298828125,0.006320710578388759,0.015556349186104046
2018-01-03,sp6m,2713.06005859375,6.0,2018-07-03,0.0049,0.08279,-1.47566,3.76875,-0.09724,0.0201,0.08861,-20.0,0.02935,20.0,0.0003,2713.219970703125,5.8939866191279746e-05,0.015459624833740306
2018-01-10,sp6m,2748.22998046875,6.0,2018-07-10,0.00477,0.08229,-1.38855,3.43044,-0.0973,0.01913,0.08926,-20.0,0.02791,20.0,0.00036,2793.840087890625,0.016459964099485597,0.015491933384829668
2018-01-17,sp6m,2802.56005859375,6.0,2018-07-17,0.00453,0.08499,-1.22135,2.85461,-0.10173,0.01763,0.09497,-20.0,0.02799,20.0,0.00091,2809.550048828125,0.0024910394540191894,0.015556349186104046
2018-01-24,sp6m,2837.5400390625,6.0,2018-07-24,0.00462,0.08843,-1.19271,2.71891,-0.10645,0.01807,0.09869,-20.0,0.03104,20.0,0.00153,2820.39990234375,-0.006058809153002361,0.015524174696260025
2018-01-31,sp6m,2823.81005859375,6.0,2018-07-31,0.00428,0.09528,-1.14362,2.661,-0.11448,0.01796,0.10653,-20.0,0.03652,20.0,0.00408,2816.2900390625,-0.0026666278460385634,0.015620499351813309
2018-02-07,sp6m,2681.659912109375,6.0,2018-08-07,0.00483,0.12398,-1.23228,3.35158,-0.14543,0.02157,0.13714,-20.0,0.05986,20.0,0.02444,2858.449951171875,0.0638435298131535,0.01590597372058687
2018-02-14,sp6m,2698.6298828125,6.0,2018-08-14,0.00368,0.12259,-1.51798,3.66623,-0.14883,0.0281,0.12543,-20.0,0.06713,20.0,0.01056,2839.9599609375,0.05104576040892766,0.016
2018-02-21,sp6m,2701.330078125,6.0,2018-08-21,0.00335,0.11767,-1.26865,2.89185,-0.14303,0.02252,0.12714,-20.0,0.06002,20.0,0.01272,2862.9599609375,0.05811176777565653,0.016186414056238645
2018-02-28,sp6m,2713.830078125,6.0,2018-08-28,0.00375,0.12111,-1.2404,2.54067,-0.15165,0.02549,0.13032,-20.0,0.06497,20.0,0.0131,2897.52001953125,0.06549425538466914,0.016217274740226856
2018-03-07,sp6m,2726.800048828125,6.0,2018-09-07,0.00521,0.11798,-1.48477,3.65786,-0.1403,0.02762,0.1236,-20.0,0.061,20.0,0.00954,2871.679931640625,0.05176842214752064,0.016278820596099707
2018-03-14,sp6m,2749.47998046875,6.0,2018-09-14,0.00571,0.11673,-1.41898,3.28283,-0.14037,0.02771,0.12396,-20.0,0.06047,20.0,0.0092,2904.97998046875,0.055014703089390354,0.016522711641858305
2018-03-21,sp6m,2711.929931640625,6.0,2018-09-21,0.00503,0.11806,-1.36086,3.09639,-0.14307,0.0265,0.12635,-20.0,0.06137,20.0,0.01073,2929.669921875,0.0772292287041091,0.01646207763315433
2018-03-28,sp6m,2605.0,6.0,2018-09-28,0.00421,0.13817,-1.25507,2.4666,-0.17586,0.03058,0.14721,-20.0,0.08319,20.0,0.02719,2913.97998046875,0.11208716242354477,0.016431676725154984
2018-04-04,sp6m,2644.68994140625,6.0,2018-10-04,0.00492,0.13175,-1.38687,2.93567,-0.16528,0.03158,0.1377,-20.0,0.07698,20.0,0.01833,2901.610107421875,0.09271195835863712,0.0163707055437449
2018-04-11,sp6m,2642.18994140625,6.0,2018-10-11,0.00524,0.12968,-1.22193,2.33555,-0.16386,0.02949,0.14027,-20.0,0.07452,20.0,0.02031,2728.3701171875,0.032096307680335515,0.016431676725154984
2018-04-18,sp6m,2708.639892578125,6.0,2018-10-18,0.00646,0.1055,-1.32058,3.01011,-0.12645,0.02496,0.11588,-20.0,0.04821,20.0,0.00531,2768.780029296875,0.021960176300373637,0.01667333200053307
2018-04-25,sp6m,2639.39990234375,6.0,2018-10-25,0.00651,0.11625,-1.33317,2.80989,-0.14293,0.02894,0.1253,-20.0,0.06103,20.0,0.00949,2705.570068359375,0.024761054652147993,0.016792855623746664
2018-05-02,sp6m,2635.669921875,6.0,2018-11-02,0.00555,0.1081,-1.19082,2.4397,-0.13324,0.02369,0.11975,-20.0,0.05144,20.0,0.00778,2723.06005859375,0.03261888000660414,0.01676305461424021
2018-05-09,sp6m,2697.7900390625,6.0,2018-11-09,0.00704,0.10162,-1.28984,2.79003,-0.12272,0.02534,0.11249,-20.0,0.04477,20.0,0.0039,2781.010009765625,0.03038124078372104,0.016881943016134132
2018-05-16,sp6m,2722.4599609375,6.0,2018-11-16,0.00464,0.10234,-1.30616,2.85689,-0.12526,0.02305,0.11054,-20.0,0.04701,20.0,0.00381,2736.27001953125,0.0050598172492952965,0.01697056274847714
2018-05-23,sp6m,2733.2900390625,6.0,2018-11-23,0.00536,0.1012,-1.41523,3.2157,-0.12306,0.02506,0.10758,-20.0,0.04732,20.0,0.00272,2632.56005859375,-0.037549247062897036,0.01697056274847714
2018-05-30,sp6m,2724.010009765625,6.0,2018-11-30,0.00594,0.10384,-1.45305,3.36805,-0.12519,0.02631,0.11019,-20.0,0.04937,20.0,0.00314,2760.169921875,0.013187180793197195,0.0170293863659264
2018-06-06,sp6m,2772.35009765625,6.0,2018-12-06,0.00599,0.09703,-1.39418,3.23455,-0.11588,0.02421,0.10496,-20.0,0.04206,20.0,0.00213,2695.949951171875,-0.027944742436186287,0.01705872210923198
2018-06-13,sp6m,2775.6298828125,6.0,2018-12-13,0.00572,0.09718,-1.27211,2.85277,-0.11654,0.02209,0.10729,-20.0,0.04043,20.0,0.00292,2650.5400390625,-0.046114298676961214,0.0170293863659264
2018-06-20,sp6m,2767.320068359375,6.0,2018-12-20,0.00615,0.09927,-1.31706,3.01325,-0.11877,0.02338,0.10894,-20.0,0.04263,20.0,0.00338,2467.419921875,-0.11470632887933357,0.0170293863659264
2018-06-27,sp6m,2699.6298828125,6.0,2018-12-27,0.00581,0.1134,-1.30547,2.78309,-0.13924,0.02695,0.12247,-20.0,0.05739,20.0,0.00846,2488.830078125,-0.08130193125326532,0.017
2018-07-03,sp6m,2713.219970703125,6.0,2019-01-03,0.00706,0.10672,-1.40582,3.2954,-0.12694,0.02698,0.11557,-20.0,0.04965,20.0,0.00486,2447.889892578125,-0.10290972551788646,0.017146428199482245
2018-07-11,sp6m,2774.02001953125,6.0,2019-01-11,0.00738,0.09804,-1.43813,3.36085,-0.11622,0.02626,0.10604,-20.0,0.04267,20.0,0.00198,2596.260009765625,-0.0662255870413759,0.017117242768623687
2018-07-18,sp6m,2815.6201171875,6.0,2019-01-18,0.00729,0.09234,-1.38029,3.37109,-0.10753,0.02353,0.10228,-20.0,0.03585,20.0,0.00167,2670.7099609375,-0.05283818758974754,0.017204650534085254
2018-07-25,sp6m,2846.070068359375,6.0,2019-01-25,0.00766,0.09158,-1.43195,3.58897,-0.1057,0.02409,0.10108,-20.0,0.03543,20.0,0.00139,2664.760009765625,-0.06582511836610741,0.017233687939614085
2018-08-01,sp6m,2813.360107421875,6.0,2019-02-01,0.00773,0.09265,-1.35507,3.37908,-0.10739,0.02361,0.10369,-20.0,0.03486,20.0,0.00203,2706.530029296875,-0.038712154306227986,0.017291616465790582
2018-08-08,sp6m,2857.699951171875,6.0,2019-02-08,0.00779,0.08682,-1.33748,3.24382,-0.10049,0.02269,0.0978,-20.0,0.02994,20.0,0.00098,2707.8798828125,-0.053851090756673756,0.017378147196982767
2018-08-15,sp6m,2818.3701171875,6.0,2019-02-15,0.00796,0.10347,-1.6391,3.94173,-0.12295,0.03137,0.10707,-20.0,0.05109,20.0,0.00155,2775.60009765625,-0.0152917700038206,0.01740689518552921
2018-08-22,sp6m,2861.820068359375,6.0,2019-02-22,0.00663,0.09778,-1.40052,3.48153,-0.11357,0.02372,0.10702,-20.0,0.04104,20.0,0.003,2792.669921875,-0.02445971047803168,0.01746424919657298
2018-08-29,sp6m,2914.0400390625,6.0,2019-02-28,0.00668,0.09605,-1.32329,3.31667,-0.11124,0.02205,0.10661,-20.0,0.03841,20.0,0.00361,2784.489990234375,-0.045475718694739445,0.017578395831246943
2018-09-05,sp6m,2888.60009765625,6.0,2019-03-05,0.00739,0.10088,-1.41538,3.48763,-0.1174,0.02537,0.11023,-20.0,0.04385,20.0,0.0037,2789.64990234375,-0.03485588456368988,0.01760681686165901
2018-09-12,sp6m,2888.919921875,6.0,2019-03-12,0.00733,0.09842,-1.3814,3.34931,-0.11513,0.02455,0.10835,-20.0,0.04135,20.0,0.00313,2791.52001953125,-0.03429644546897498,0.017663521732655695
2018-09-19,sp6m,2907.949951171875,6.0,2019-03-19,0.00717,0.0931,-1.2703,3.07756,-0.10829,0.02194,0.10519,-20.0,0.03487,20.0,0.00272,2832.570068359375,-0.02626389788554553,0.017663521732655695
2018-09-26,sp6m,2905.969970703125,6.0,2019-03-26,0.00718,0.09421,-1.22271,2.96959,-0.10948,0.02104,0.10735,-20.0,0.03487,20.0,0.00353,2818.4599609375,-0.0305766089113055,0.017776388834631177
2018-10-03,sp6m,2925.510009765625,6.0,2019-04-03,0.00765,0.09205,-1.2664,3.09637,-0.10659,0.02195,0.10453,-20.0,0.03365,20.0,0.00266,2873.39990234375,-0.017972864189337075,0.01786057109949175
2018-10-10,sp6m,2785.679931640625,6.0,2019-04-10,0.00736,0.12005,-1.17107,2.51086,-0.14476,0.02621,0.1353,-20.0,0.05982,20.0,0.0181,2888.2099609375,0.036144935336848226,0.01797220075561143
2018-10-17,sp6m,2809.2099609375,6.0,2019-04-17,0.00906,0.1124,-1.38213,3.31713,-0.13079,0.02923,0.12445,-20.0,0.0529,20.0,0.00942,2900.449951171875,0.031962589410009665,0.018083141320025125
2018-10-24,sp6m,2656.10009765625,6.0,2019-04-24,0.00724,0.13885,-1.03002,2.0403,-0.16985,0.02699,0.15912,-20.0,0.07705,20.0,0.04303,2927.25,0.0972044974720847,0.018138357147217055
2018-10-31,sp6m,2711.739990234375,6.0,2019-04-30,0.0074,0.1315,-1.10451,2.25491,-0.16045,0.02758,0.14907,-20.0,0.0709,20.0,0.03153,2945.830078125,0.08280014585817648,0.018138357147217055
2018-11-07,sp6m,2813.889892578125,6.0,2019-05-07,0.00886,0.11192,-1.23022,2.69906,-0.1329,0.02729,0.12622,-20.0,0.05251,20.0,0.01154,2884.050048828125,0.024627743745115407,0.0182208671582886
2018-11-14,sp6m,2701.580078125,6.0,2019-05-14,0.00415,0.12932,-1.21947,2.44632,-0.16236,0.02731,0.13882,-20.0,0.07353,20.0,0.02197,2834.409912109375,0.04799695567836032,0.018248287590894658
2018-11-22,sp6m,2701.580078125,6.0,2019-05-22,0.00256,0.13949,-1.12037,1.978,-0.18102,0.02735,0.14996,-20.0,0.08658,20.0,0.03265,2856.27001953125,0.04799695567836032,0.018248287590894658
2018-11-28,sp6m,2743.7900390625,6.0,2019-05-28,0.00379,0.13007,-1.18468,2.1626,-0.16887,0.02823,0.13918,-20.0,0.07779,20.0,0.02209,2802.389892578125,0.021132395633096466,0.01830300521772313
2018-12-04,sp6m,2700.06005859375,6.0,2019-06-04,0.00499,0.12614,-1.12777,2.19072,-0.15721,0.02533,0.13943,-20.0,0.06921,20.0,0.02237,2803.27001953125,0.03751258319014825,0.018384776310850236
2018-12-12,sp6m,2651.070068359375,6.0,2019-06-12,0.00388,0.13926,-1.02737,1.7012,-0.17973,0.02671,0.15435,-20.0,0.08496,20.0,0.03694,2879.840087890625,0.08277140969430778,0.01841195263952197
2018-12-19,sp6m,2506.9599609375,6.0,2019-06-19,0.00082,0.15885,-0.79134,1.03958,-0.20917,0.02071,0.18131,-20.0,0.1074,20.0,0.07267,2926.4599609375,0.15472263996119162,0.01830300521772313
2018-12-26,sp6m,2467.699951171875,6.0,2019-06-26,0.00149,0.16199,-1.12102,1.76099,-0.22061,0.03436,0.17005,-20.0,0.11443,20.0,0.05707,2913.780029296875,0.16616469442771212,0.01841195263952197
2019-01-02,sp6m,2510.030029296875,6.0,2019-07-02,0.00184,0.14965,-0.98066,1.61867,-0.19619,0.02555,0.16402,-20.0,0.09716,20.0,0.05152,2973.010009765625,0.16928019396542646,0.018357559750685818
2019-01-09,sp6m,2584.9599609375,6.0,2019-07-09,0.00473,0.13617,-1.03288,1.63283,-0.17726,0.02793,0.1509,-20.0,0.08324,20.0,0.03263,2979.6298828125,0.14208907356391115,0.018439088914585774
2019-01-16,sp6m,2616.10009765625,6.0,2019-07-16,0.00645,0.12302,-1.13915,2.15428,-0.15307,0.02715,0.137,-20.0,0.06633,20.0,0.01915,3004.0400390625,0.13827336590280342,0.018384776310850236
2019-01-23,sp6m,2638.699951171875,6.0,2019-07-23,0.00672,0.12724,-1.16081,2.27733,-0.15778,0.02826,0.14064,-20.0,0.07024,20.0,0.02411,3005.469970703125,0.13014759886864138,0.01833030277982336
2019-01-30,sp6m,2681.050048828125,6.0,2019-07-30,0.00663,0.11777,-1.13042,2.29819,-0.14371,0.0255,0.13201,-20.0,0.0596,20.0,0.01719,3013.179931640625,0.1167874497489671,0.018357559750685818
2019-02-06,sp6m,2731.610107421875,6.0,2019-08-06,0.00694,0.10729,-1.07841,2.1475,-0.13056,0.02303,0.12244,-20.0,0.04806,20.0,0.01011,2881.77001953125,0.05351347719803186,0.018357559750685818
2019-02-13,sp6m,2753.030029296875,6.0,2019-08-13,0.00402,0.11186,-1.16048,2.23714,-0.14118,0.02334,0.12187,-20.0,0.05721,20.0,0.00989,2926.320068359375,0.061043550352334844,0.01841195263952197
2019-02-20,sp6m,2784.699951171875,6.0,2019-08-20,0.00531,0.10795,-1.25027,2.53014,-0.13437,0.02494,0.11734,-20.0,0.05364,20.0,0.00666,2900.510009765625,0.04074645685191452,0.018439088914585774
2019-02-27,sp6m,2792.3798828125,6.0,2019-08-27,0.00585,0.10663,-1.27561,2.64053,-0.13133,0.02537,0.116,-20.0,0.05199,20.0,0.00604,2869.159912109375,0.027125036547910653,0.018439088914585774
2019-03-06,sp6m,2771.449951171875,6.0,2019-09-06,0.00635,0.10912,-1.29378,2.70966,-0.13384,0.02637,0.11866,-20.0,0.05411,20.0,0.00707,2978.7099609375,0.07211967645064127,0.018466185312619388
2019-03-13,sp6m,2810.919921875,6.0,2019-09-13,0.00627,0.10355,-1.18792,2.42949,-0.12679,0.02386,0.11541,-20.0,0.04689,20.0,0.00605,3007.389892578125,0.06756075314679777,0.018439088914585774
2019-03-20,sp6m,2824.22998046875,6.0,2019-09-20,0.00688,0.10427,-1.22218,2.44252,-0.1277,0.02519,0.11604,-20.0,0.04829,20.0,0.00523,2992.070068359375,0.057729724249174004,0.01849324200890693
2019-03-27,sp6m,2805.3701171875,6.0,2019-09-27,0.00655,0.11094,-1.22908,2.44015,-0.13703,0.02659,0.12202,-20.0,0.05527,20.0,0.0084,2961.7900390625,0.054258349122575884,0.01841195263952197
2019-04-03,sp6m,2873.39990234375,6.0,2019-10-03,0.00789,0.10166,-1.32497,2.83478,-0.12208,0.02706,0.11217,-20.0,0.0458,20.0,0.00358,2910.6298828125,0.012873548727056266,0.01841195263952197
2019-04-10,sp6m,2888.2099609375,6.0,2019-10-10,0.00825,0.10047,-1.34235,2.99595,-0.1194,0.02672,0.11161,-20.0,0.04397,20.0,0.00349,2938.1298828125,0.017136365131705127,0.018384776310850236
2019-04-17,sp6m,2900.449951171875,6.0,2019-10-17,0.00711,0.09686,-1.20406,2.67582,-0.11506,0.02258,0.10932,-20.0,0.03914,20.0,0.00414,2997.949951171875,0.03306282493541323,0.01841195263952197
2019-04-24,sp6m,2927.25,6.0,2019-10-24,0.00768,0.09554,-1.2351,2.8598,-0.11173,0.02263,0.10831,-20.0,0.03734,20.0,0.00369,3010.2900390625,0.02797301686443086,0.01841195263952197
2019-05-01,sp6m,2923.72998046875,6.0,2019-11-01,0.00742,0.09882,-1.15057,2.56357,-0.11676,0.0222,0.11331,-20.0,0.03936,20.0,0.00566,3066.909912109375,0.047810319724923625,0.018384776310850236
2019-05-08,sp6m,2879.419921875,6.0,2019-11-08,0.0091,0.11363,-1.26763,2.78772,-0.13497,0.02891,0.12757,-20.0,0.05423,20.0,0.01135,3093.080078125,0.07157852563726495,0.018384776310850236
2019-05-15,sp6m,2850.9599609375,6.0,2019-11-15,0.0037,0.11497,-1.25552,2.48577,-0.14615,0.02505,0.12243,-20.0,0.06182,20.0,0.00937,3120.4599609375,0.09032464836730505,0.018357559750685818
2019-05-22,sp6m,2856.27001953125,6.0,2019-11-22,0.00456,0.10959,-1.20403,2.34958,-0.13791,0.02425,0.11937,-20.0,0.05519,20.0,0.00758,3110.2900390625,0.08519939732932647,0.018248287590894658
2019-05-29,sp6m,2783.02001953125,6.0,2019-11-29,0.00328,0.12107,-1.16008,2.05318,-0.15763,0.0259,0.12995,-20.0,0.06922,20.0,0.01434,3140.97998046875,0.12099817089378082,0.0182208671582886
2019-06-05,sp6m,2826.14990234375,6.0,2019-12-05,0.00343,0.11592,-1.15934,2.08362,-0.14994,0.02462,0.12517,-20.0,0.06339,20.0,0.01102,3117.429931640625,0.09809359564704472,0.01816590212458495
2019-06-12,sp6m,2879.840087890625,6.0,2019-12-12,0.0038,0.113,-1.1592,2.23717,-0.14303,0.02337,0.12286,-20.0,0.05864,20.0,0.01061,3168.570068359375,0.09554563601607689,0.01786057109949175
2019-06-19,sp6m,2926.4599609375,6.0,2019-12-19,0.00409,0.10731,-1.14381,2.27333,-0.13396,0.02164,0.1181,-20.0,0.0517,20.0,0.00814,3205.3701171875,0.09103407678359245,0.01769180601295413
2019-06-26,sp6m,2913.780029296875,6.0,2019-12-26,0.00415,0.1117,-1.13328,2.21181,-0.14028,0.02251,0.12288,-20.0,0.05598,20.0,0.01051,3239.909912109375,0.10609430713344424,0.01760681686165901
2019-07-03,sp6m,2995.820068359375,6.0,2020-01-03,0.00637,0.0968,-1.3541,2.97966,-0.11687,0.02434,0.10548,-20.0,0.04204,20.0,0.0021,3234.85009765625,0.07676458265348815,0.017776388834631177
2019-07-10,sp6m,2993.070068359375,6.0,2020-01-10,0.00649,0.0992,-1.29848,2.80362,-0.11993,0.02441,0.10905,-20.0,0.04348,20.0,0.0031,3265.35009765625,0.08706734509834445,0.01774823934929885
2019-07-17,sp6m,2984.419921875,6.0,2020-01-17,0.00637,0.10207,-1.25783,2.65279,-0.12373,0.02448,0.11282,-20.0,0.04608,20.0,0.00431,3329.6201171875,0.10945282163249113,0.017578395831246943
2019-07-24,sp6m,3019.56005859375,6.0,2020-01-24,0.00671,0.09629,-1.28253,2.76635,-0.11613,0.02361,0.10651,-20.0,0.04054,20.0,0.00258,3295.469970703125,0.08743764444377453,0.01746424919657298
2019-07-31,sp6m,2980.3798828125,6.0,2020-01-31,0.00676,0.10364,-1.20936,2.51051,-0.12537,0.02411,0.11612,-20.0,0.04702,20.0,0.00575,3225.52001953125,0.07904341376860484,0.017435595774162694
2019-08-07,sp6m,2883.97998046875,6.0,2020-02-07,0.00646,0.12294,-1.25189,2.3762,-0.15568,0.03032,0.13314,-20.0,0.06924,20.0,0.01493,3327.7099609375,0.14311309018690047,0.017262676501632067
2019-08-14,sp6m,2840.60009765625,6.0,2020-02-14,0.00051,0.13475,-1.2369,1.99062,-0.18497,0.03014,0.13739,-20.0,0.08934,20.0,0.01719,3380.159912109375,0.17390768780711688,0.017088007490635063
