idt,market,maturity_target,mu,sd,skew,kurt,p10,p50,p90,lg_change_decr,prDec,lg_change_incr,prInc,Avg,Open,High,Low,Close
2013-07-11,sp6m,6.0,-0.006534443,0.106276286,-0.975812047,1.818538678,-0.143569209,0.00852042,0.110328934,-20.0,0.053705696,20.0,0.006997352,1833.1622178819443,0.09462500801217416,0.09981445446125557,0.0665525225579847,0.06166430070464541
2013-07-25,sp6m,6.0,-0.005250437,0.104865709,-1.028625433,1.90448388,-0.141796391,0.010888949,0.107860885,-20.0,0.053338377,20.0,0.006134452,1774.4219970703125,0.057914442725954876,0.062226661859613196,0.027812574161846692,0.06282130608332508
2013-08-08,sp6m,6.0,-0.004433546,0.099040517,-0.939261726,1.71030553,-0.1327066,0.009345341,0.104952747,-20.0,0.044587262,20.0,0.004849559,1828.0944417317708,0.05652850822770899,0.08468858699734153,0.05409263261298089,0.08474811721540325
2013-08-22,sp6m,6.0,-0.010132409,0.115019635,-1.020351479,1.770799755,-0.160600403,0.007848024,0.114415271,-20.0,0.06820104,20.0,0.008947706,1853.03857421875,0.10302947996603398,0.12427985937240901,0.10175465131167774,0.12298924797322741
2013-09-05,sp6m,6.0,-0.009339742,0.120002743,-1.036248719,1.786525089,-0.166832596,0.009797471,0.120394989,-20.0,0.073387543,20.0,0.011329473,1866.0430053710938,0.12425257093407803,0.1293195643189625,0.1056824999825164,0.11714107157303576
2013-09-19,sp6m,6.0,-0.007633959,0.107270056,-0.970522612,1.691040641,-0.147026667,0.007967011,0.109937537,-20.0,0.056342119,20.0,0.006516187,1866.3945534446023,0.08345710464478787,0.09456888444805563,0.06722783429369833,0.0922420224008199
2013-10-03,sp6m,6.0,-0.005601452,0.115873481,-1.097131675,2.021627351,-0.156750671,0.0137721,0.118525001,-20.0,0.065729189,20.0,0.009271581,1850.77099609375,0.11933730867575233,0.12242542051685953,0.07773690391777223,0.10518473135355047
2013-10-17,sp6m,6.0,-0.005019167,0.103288097,-1.077945147,2.272140225,-0.135976052,0.010090575,0.10686782,-20.0,0.048942786,20.0,0.005320307,1872.6812591552734,0.07156557629802733,0.08392889535000221,0.06557473037452909,0.0834300344248457
2013-10-31,sp6m,6.0,-0.003749232,0.099468462,-1.001892615,1.954412888,-0.130692801,0.010043237,0.105706975,-20.0,0.04406012,20.0,0.004294797,1882.7569946289063,0.06638203242218316,0.07964937557038569,0.05711761186712894,0.07245277691892685
2013-11-14,sp6m,6.0,-0.007724389,0.109545946,-1.105721466,2.067087362,-0.149786927,0.01014132,0.10966942,-20.0,0.059829281,20.0,0.00539323,1884.5249938964844,0.05778029456629707,0.05995490354242897,0.03928256692651073,0.06554083439980089
2013-11-27,sp6m,6.0,-0.008498731,0.10537137,-0.984851413,1.831609591,-0.144140322,0.006711677,0.106754709,-20.0,0.05413168,20.0,0.006117605,1931.5191650390625,0.05111595137510985,0.07887623327156593,0.05111595137510985,0.06578171302967992
2013-12-12,sp6m,6.0,-0.007163541,0.108754259,-1.01865923,1.932791317,-0.146701676,0.008272544,0.111689218,-20.0,0.056858037,20.0,0.007100744,1949.7489990234376,0.09033120202296545,0.1030221259401635,0.08124902228768195,0.09744301069074592
2013-12-26,sp6m,6.0,-0.004973123,0.098286167,-1.135840371,2.214001753,-0.13209671,0.011292896,0.099753745,-20.0,0.046124786,20.0,0.002219525,1971.3155381944443,0.06202555055199458,0.07538059318587177,0.054239745063401096,0.07576819504374149
2014-01-23,sp6m,6.0,-0.003612564,0.100625107,-1.125452866,2.211265886,-0.133571321,0.012767676,0.103991176,-20.0,0.047550396,20.0,0.003271458,1958.7279907226562,0.08230602201044605,0.08535883357238848,0.0456010676767293,0.0489761119923274
2014-02-06,sp6m,6.0,-0.002821509,0.113984573,-1.133935599,2.344987274,-0.148047279,0.014899218,0.119179435,-20.0,0.060143259,20.0,0.010102788,1944.2369995117188,0.07799719627012525,0.11147840100086481,0.07145097696167747,0.11346378039075315
2014-02-20,sp6m,6.0,-0.007792316,0.108185551,-1.115455164,2.032541857,-0.148851532,0.010718476,0.107434139,-20.0,0.059405162,20.0,0.0044238,1997.8175048828125,0.07368310605281972,0.08907064894630319,0.07227845251689148,0.08427088859912645
2014-03-06,sp6m,6.0,-0.00641,0.10641,-1.16133,2.35214,-0.1428,0.01115,0.10678,-20.0,0.05554,20.0,0.00451,1997.5099853515626,0.06703503562257708,0.07304035646176703,0.052638107215954355,0.06059736082464433
2014-03-20,sp6m,6.0,-0.00517,0.10548,-1.20419,2.56846,-0.13895,0.01246,0.10644,-20.0,0.05347,20.0,0.00429,1974.0689154730903,0.07066415883486332,0.07066415883486332,0.028448179651501974,0.04995427159893036
2014-04-03,sp6m,6.0,-0.00501,0.10135,-1.13641,2.18754,-0.13628,0.01202,0.10296,-20.0,0.04976,20.0,0.00299,1914.8739868164062,0.03093896855595622,0.046079488956408315,-0.036726742415826484,-0.0010647564394534218
2014-04-17,sp6m,6.0,-0.00424,0.10307,-1.1095,2.03911,-0.13907,0.01304,0.1058,-20.0,0.05186,20.0,0.00366,1921.99599609375,3.22050714246101e-05,0.05075824391602879,3.22050714246101e-05,0.05209785183358395
2014-04-24,sp6m,6.0,-0.00407,0.10105,-1.0578,1.92451,-0.13561,0.01187,0.1047,-20.0,0.04882,20.0,0.00378,1984.376688639323,0.03811227355225344,0.07166890721329817,0.03538259644103915,0.07148066003112699
2014-05-01,sp6m,6.0,-0.00318,0.09901,-1.13401,2.124,-0.1321,0.01368,0.10173,-20.0,0.04722,20.0,0.00259,2023.3219970703126,0.06898362172972688,0.07690478233818324,0.06042471910912389,0.07886916864793142
2014-05-08,sp6m,6.0,-0.00341,0.10005,-1.01666,1.79163,-0.13379,0.01197,0.10535,-20.0,0.04681,20.0,0.00378,2039.0679931640625,0.08008085017955552,0.08703006085837849,0.07917494944555768,0.08465202552518147
2014-05-15,sp6m,6.0,-0.00853,0.10759,-1.10448,1.91919,-0.15048,0.01019,0.10581,-20.0,0.06022,20.0,0.00406,2051.6179931640627,0.08571838021386992,0.10186079381560309,0.08383754821873905,0.10087064002740591
2014-05-22,sp6m,6.0,-0.00791,0.10043,-1.09316,1.97122,-0.13936,0.00871,0.09939,-20.0,0.05115,20.0,0.00254,2069.20751953125,0.08727074010678199,0.09243393924937601,0.08711573656923416,0.08162298990612285
2014-05-29,sp6m,6.0,0.00377,0.10098,-1.38544,2.77253,-0.12955,0.02508,0.1049,-20.0,0.05066,20.0,0.0019,2066.5599975585938,0.07316706707002019,0.07874744527084908,0.0652892222277293,0.0777986813294169
2014-06-05,sp6m,6.0,-0.00686,0.09891,-1.08356,1.92506,-0.13647,0.00942,0.09916,-20.0,0.0487,20.0,0.00225,2051.39404296875,0.06596567732923526,0.06918800122347461,0.04227916825762773,0.031386442287130195
2014-06-12,sp6m,6.0,-0.00619,0.09901,-1.07706,1.9939,-0.13445,0.0096,0.1006,-20.0,0.04772,20.0,0.00266,2007.7639892578125,0.050636121495739955,0.06572589399698216,0.0217552327087638,0.0702855319644012
2014-06-19,sp6m,6.0,-0.00536,0.09281,-1.16666,2.27636,-0.12533,0.01066,0.09282,-20.0,0.04156,20.0,0.00109,2078.3099365234375,0.05053160677462702,0.06331682596032696,0.050526750105303664,0.06389626338443802
2014-06-26,sp6m,6.0,-0.00477,0.09428,-1.1958,2.32226,-0.12731,0.01222,0.09425,-20.0,0.04367,20.0,0.00118,2075.3580078125,0.06290800680036643,0.06733612887199765,0.04438115268046645,0.03185949307181253
2014-07-03,sp6m,6.0,-0.00498,0.0887,-1.0906,2.00657,-0.12051,0.00972,0.09026,-20.0,0.03651,20.0,0.00084,2031.2079833984376,0.034162753675945706,0.039013603608868394,0.003519466364877355,0.021337764921894768
2014-07-10,sp6m,6.0,-0.0041,0.0939,-1.16346,2.16904,-0.12686,0.01228,0.09482,-20.0,0.04308,20.0,0.00123,2014.930029296875,0.04062079698400033,0.045885137191875924,0.011860056604470348,0.029029706140421923
2014-07-17,sp6m,6.0,-0.00353,0.09628,-1.1112,1.97088,-0.12973,0.01304,0.09918,-20.0,0.04457,20.0,0.00166,2042.4100036621094,0.03148885634559632,0.05296142010443029,0.023404832676547836,0.04930757871349373
2014-07-24,sp6m,6.0,-0.0037,0.09363,-1.07431,1.90932,-0.12666,0.01187,0.09653,-20.0,0.0415,20.0,0.00166,2021.0080322265626,0.030925574115573347,0.034430994032134184,0.0006034825193330035,0.016399164906144296
2014-07-31,sp6m,6.0,-0.00337,0.10654,-1.02152,1.65389,-0.1448,0.01463,0.11153,-20.0,0.05516,20.0,0.00535,2046.0760009765625,0.03361369922139601,0.07084019314135512,0.025684183516388487,0.05838116300178351
2014-08-07,sp6m,6.0,-0.00273,0.11271,-1.09416,1.91368,-0.15153,0.01655,0.11725,-20.0,0.06197,20.0,0.00783,2073.866015625,0.07265297314147248,0.09364401424426666,0.06699289679577188,0.09522122053654247
2014-08-14,sp6m,6.0,-0.00888,0.10815,-1.1906,2.15378,-0.15158,0.01138,0.10448,-20.0,0.06209,20.0,0.00314,2101.9425048828125,0.06977267570700872,0.07649476784760467,0.06449754778394232,0.07604446712079871
2014-08-21,sp6m,6.0,-0.00592,0.10034,-1.27678,2.4437,-0.13758,0.01402,0.09728,-20.0,0.0523,20.0,0.00119,2110.847998046875,0.05728253011536313,0.061897832784456736,0.0540400142851146,0.0608592649741731
2014-08-28,sp6m,6.0,-0.00594,0.10193,-1.22803,2.2631,-0.14043,0.01385,0.09971,-20.0,0.05383,20.0,0.00171,2112.5849609375,0.05290886977216187,0.05872975604965417,0.04959258872611116,0.049721267801837735
2014-09-04,sp6m,6.0,-0.00595,0.10074,-1.19987,2.4273,-0.13513,0.01109,0.10046,-20.0,0.05036,20.0,0.00238,2087.5650024414062,0.05363527870489799,0.05363527870489799,0.03425740378216727,0.02301546195743803
2014-09-10,sp6m,6.0,-0.00571,0.10267,-1.27102,2.52698,-0.13926,0.01385,0.10046,-20.0,0.05406,20.0,0.00203,2056.9879638671873,0.039520522822327576,0.04205568059619404,0.02180798095186955,0.0386242937945425
2014-09-17,sp6m,6.0,-0.00487,0.09881,-1.26103,2.70246,-0.13069,0.01236,0.09835,-20.0,0.04763,20.0,0.00189,2095.114013671875,0.03871970380616722,0.055056821473557276,0.02937103674466296,0.043949666125924144
2014-09-24,sp6m,6.0,-0.0037,0.10442,-1.36275,2.82945,-0.13948,0.01751,0.10193,-20.0,0.05543,20.0,0.00194,2070.641642252604,0.05151490596910347,0.053267194310234134,0.023345414847377913,0.0302586140527396
2014-10-01,sp6m,6.0,-0.00407,0.11779,-1.22011,2.27879,-0.1589,0.01832,0.11853,-20.0,0.06846,20.0,0.00711,2070.9000244140625,0.06054474924868879,0.07121496290626013,0.051190961745819455,0.06742267350741349
2014-10-08,sp6m,6.0,-0.0044,0.11464,-1.35006,2.58196,-0.15846,0.02056,0.1105,-20.0,0.06961,20.0,0.00429,2092.681982421875,0.05342568883157949,0.06810359678954432,0.051671624719653204,0.06761951903335876
2014-10-15,sp6m,6.0,-0.00445,0.14765,-1.34589,2.433,-0.20544,0.02856,0.14251,-20.0,0.10323,20.0,0.02352,2098.09794921875,0.11898444599681143,0.12567841279668088,0.10677863954507245,0.12380633974973404
2014-10-22,sp6m,6.0,-0.00364,0.12456,-1.1605,1.98503,-0.1698,0.02006,0.12666,-20.0,0.07684,20.0,0.01151,2112.451953125,0.08509174124494916,0.09818314936072589,0.08164489176410444,0.0891725236210707
2014-10-29,sp6m,6.0,-0.00244,0.11365,-1.21154,2.37955,-0.15005,0.01807,0.11662,-20.0,0.06245,20.0,0.00707,2103.7850341796875,0.06360953054128995,0.06760626715082685,0.0469507990668037,0.052647829345764806
2014-11-05,sp6m,6.0,-0.00122,0.10726,-1.25424,2.55782,-0.13985,0.01846,0.11029,-20.0,0.05463,20.0,0.00407,2095.8080078125,0.04307030962851025,0.045462592584524224,0.021684822167938142,0.03665501339345822
2014-11-12,sp6m,6.0,-0.00676,0.11111,-1.27921,2.5585,-0.15123,0.01456,0.10822,-20.0,0.06279,20.0,0.0037,2114.126025390625,0.031211537523686474,0.04486572866779613,0.022950635400298302,0.0430111212251243
2014-11-19,sp6m,6.0,-0.00671,0.11144,-1.2694,2.6331,-0.14934,0.01358,0.10928,-20.0,0.06243,20.0,0.00476,2127.6400756835938,0.03864851389192899,0.04112028322146568,0.03542188894494175,0.026720130593413875
2014-11-26,sp6m,6.0,-0.00537,0.10931,-1.29,2.75362,-0.14499,0.01464,0.10814,-20.0,0.05865,20.0,0.00404,2112.864990234375,0.025016969903997214,0.02543088047467506,0.012612824840420533,0.01970017079062848
2014-12-03,sp6m,6.0,-0.00603,0.11099,-1.21767,2.50603,-0.14805,0.01321,0.11044,-20.0,0.06096,20.0,0.00576,2092.434033203125,0.017352920498197814,0.02268305474184145,-0.0010564097972671927,0.01477220366497803
2014-12-10,sp6m,6.0,-0.00381,0.12339,-1.21487,2.35144,-0.16256,0.01818,0.12561,-20.0,0.07232,20.0,0.01093,2097.77802734375,0.02677375429612527,0.042931765605862364,0.022618265866186146,0.036014306348921755
2014-12-17,sp6m,6.0,-0.00441,0.13638,-1.36014,2.67224,-0.1853,0.02505,0.13268,-20.0,0.08962,20.0,0.01513,2115.743994140625,0.04112692822439823,0.05648949238271965,0.03704700640974772,0.046443264567256094
2014-12-24,sp6m,6.0,-0.00321,0.11562,-1.32289,2.93784,-0.1493,0.01756,0.11607,-20.0,0.06331,20.0,0.00719,2092.5050048828125,0.01986498503398821,0.020547630691565833,-0.012197744385782692,-0.00905667021209201
2014-12-31,sp6m,6.0,-0.00306,0.12154,-1.26904,2.67006,-0.15836,0.01832,0.12345,-20.0,0.06936,20.0,0.01066,2071.5175170898438,0.0011116453209393596,0.012625847747555036,-0.001253801420435983,0.010840147113514383
2015-01-07,sp6m,6.0,-0.00241,0.12769,-1.36627,3.0028,-0.16505,0.02195,0.12776,-20.0,0.07574,20.0,0.01298,2071.1100830078126,0.02130264744987649,0.036242245955300026,0.008904408266972537,0.04017611182660242
2015-01-14,sp6m,6.0,-0.00108,0.13463,-1.48297,3.24039,-0.17439,0.02762,0.13147,-20.0,0.08337,20.0,0.01436,2119.111962890625,0.04303761550305707,0.05867870674329069,0.04230389665915175,0.052276986243255504
2015-01-21,sp6m,6.0,0.00023,0.12678,-1.53577,3.61319,-0.16006,0.02682,0.12489,-20.0,0.0735,20.0,0.00941,2096.559912109375,0.04589152521441883,0.046333222854903856,0.015333691211116263,0.02963830141456029
2015-01-28,sp6m,6.0,0.00019,0.12533,-1.32974,2.92426,-0.15874,0.02303,0.12931,-20.0,0.07032,20.0,0.01277,2102.466015625,0.03368424564532057,0.05446879038949139,0.03288232471934817,0.044524740170004955
2015-02-04,sp6m,6.0,0.00113,0.12097,-1.44475,3.35135,-0.15217,0.02505,0.1229,-20.0,0.06655,20.0,0.00837,2091.69404296875,0.027142204629193496,0.034258040516104094,0.01284865797943938,0.020633010471278353
2015-02-11,sp6m,6.0,-0.0049,0.1283,-1.51635,3.33889,-0.1697,0.02374,0.12044,-20.0,0.07966,20.0,0.00716,2089.497998046875,0.016364943810348177,0.016464909844040008,-0.007979395414880715,0.013631339956787798
2015-02-18,sp6m,6.0,-0.0048,0.12015,-1.49829,3.47932,-0.15667,0.02009,0.11442,-20.0,0.07047,20.0,0.00567,2015.2719970703124,0.001099590814823874,0.00180342846568433,-0.11744669364653529,-0.11712538888627394
2015-02-25,sp6m,6.0,-0.0035,0.1116,-1.53064,3.8188,-0.14057,0.01837,0.10777,-20.0,0.05924,20.0,0.00357,1946.333755493164,-0.10767288512922664,-0.05863386552196318,-0.12414002131155996,-0.09555532524181065
2015-03-04,sp6m,6.0,-0.00325,0.11248,-1.52325,3.60087,-0.1453,0.02048,0.10793,-20.0,0.06214,20.0,0.0031,1946.2400207519531,-0.07455711421710272,-0.05379115168009659,-0.09350058468372179,-0.0677570445922097
2015-03-11,sp6m,6.0,-0.00389,0.12185,-1.35179,2.80177,-0.16136,0.02086,0.11969,-20.0,0.07216,20.0,0.00745,1975.5360107421875,-0.044494782236661416,-0.009544287072468101,-0.0507971133102627,-0.04112856249830771
2015-03-18,sp6m,6.0,-0.00259,0.11523,-1.52246,3.30211,-0.15241,0.02345,0.10965,-20.0,0.06819,20.0,0.00304,1947.747998046875,-0.05373543409566314,-0.05373543409566314,-0.09516156101304382,-0.08348517631967703
2015-03-25,sp6m,6.0,-0.00341,0.11873,-1.28999,2.54712,-0.15812,0.0199,0.11837,-20.0,0.06932,20.0,0.00707,1904.3074951171875,-0.06262772645271066,-0.053905251168377265,-0.0962562671370282,-0.0689028205183681
2015-04-01,sp6m,6.0,-0.00257,0.12142,-1.40164,2.72065,-0.16474,0.0248,0.11757,-20.0,0.07536,20.0,0.00571,1967.59599609375,-0.07041256711882365,-0.02975330725193839,-0.08402289609046487,-0.022715695545292982
2015-04-08,sp6m,6.0,-0.00146,0.11332,-1.45035,2.95424,-0.1512,0.02441,0.1099,-20.0,0.06607,20.0,0.00288,2008.7419921875,-0.04313319992263036,-0.029025651484589955,-0.04638821487991989,-0.02827431955779572
2015-04-15,sp6m,6.0,-0.00138,0.10511,-1.37856,2.9841,-0.13631,0.01973,0.10492,-20.0,0.05382,20.0,0.00238,2028.0679931640625,-0.053708852210060505,-0.032571118803314494,-0.053708852210060505,-0.026026019450289865
2015-04-22,sp6m,6.0,-0.00121,0.1034,-1.39456,3.0587,-0.13336,0.01922,0.10334,-20.0,0.05261,20.0,0.00221,2071.015966796875,-0.041692862564920725,-0.008389073847407716,-0.041692862564920725,-0.008838949228068408
2015-04-29,sp6m,6.0,0.00752,0.10135,-1.54426,3.61914,-0.12128,0.02917,0.10684,-20.0,0.04827,20.0,0.00196,2097.4750162760415,-0.00881966011596905,0.004560334770651238,-0.013143409435708199,-0.003637690865125525
2015-05-06,sp6m,6.0,-0.00047,0.11149,-1.33836,2.61874,-0.14794,0.02278,0.11201,-20.0,0.06224,20.0,0.00406,2076.093994140625,0.008830542724754396,0.01040645380718135,-0.016719467030283014,-0.0278386096370435
2015-05-13,sp6m,6.0,-0.00637,0.11626,-1.32856,2.54155,-0.1603,0.01781,0.11101,-20.0,0.07098,20.0,0.00449,2058.297998046875,-0.025991521779085085,-0.00561022890516222,-0.0384177709578682,-0.004446443303448744
2015-05-20,sp6m,6.0,-0.00488,0.10838,-1.39145,2.92435,-0.14531,0.01769,0.10399,-20.0,0.0602,20.0,0.00237,2088.4425048828125,-0.020448990795893917,-0.013635376580561616,-0.026483055384063512,-0.0169550207692193
2015-05-27,sp6m,6.0,0.00518,0.1068,-1.50281,3.20188,-0.13554,0.02953,0.10916,-20.0,0.05625,20.0,0.00246,2088.1649780273438,-0.016456897157301024,-0.009087620195903381,-0.022078686906059273,-0.03540177582656637
2015-06-03,sp6m,6.0,-0.00405,0.10851,-1.40061,2.86662,-0.14605,0.01911,0.10431,-20.0,0.06101,20.0,0.00211,2065.9180419921877,-0.01590586896996468,-0.009615289100211984,-0.03736763827814677,-0.029688034537776513
2015-06-10,sp6m,6.0,-0.00493,0.11031,-1.34572,2.65323,-0.14975,0.01775,0.10661,-20.0,0.06403,20.0,0.00305,2040.60400390625,-0.0275808981708692,-0.01362073942625759,-0.054638957084079155,-0.030534594594092575
2015-06-17,sp6m,6.0,-0.004,0.11123,-1.33128,2.64665,-0.1495,0.01853,0.10904,-20.0,0.06347,20.0,0.00367,2034.37001953125,-0.01278342929384478,-0.011525585473931777,-0.04633820486616208,-0.018960373551264318
2015-06-24,sp6m,6.0,-0.00402,0.10621,-1.29376,2.56133,-0.14249,0.01666,0.10509,-20.0,0.05759,20.0,0.00277,2060.630029296875,-0.021601500301441597,-0.012897131447669163,-0.03129202951207254,-0.04655752496208932
2015-07-01,sp6m,6.0,-0.00275,0.11361,-1.30195,2.5523,-0.15238,0.02019,0.11308,-20.0,0.06411,20.0,0.00469,1990.6799926757812,-0.01905966012141359,-0.01905966012141359,-0.06904202588514217,-0.07774476716752247
2015-07-08,sp6m,6.0,-0.00288,0.12267,-1.3404,2.6111,-0.16501,0.02248,0.12101,-20.0,0.07533,20.0,0.00805,1919.3000244140626,-0.05045844201926767,-0.043070447863791134,-0.08551649990579178,-0.08477172438889591
2015-07-15,sp6m,6.0,-0.00187,0.10405,-1.41539,2.94046,-0.13806,0.02061,0.10151,-20.0,0.05502,20.0,0.00155,1872.4949645996094,-0.09486036318201078,-0.09486036318201078,-0.15086365332418467,-0.0999760141821497
2015-07-22,sp6m,6.0,-0.00126,0.09904,-1.38662,2.95354,-0.12901,0.01867,0.09847,-20.0,0.04864,20.0,0.00127,1892.783984375,-0.11876494034867743,-0.09789655180205724,-0.1212715805629448,-0.08584112254299832
2015-07-29,sp6m,6.0,0.0073,0.10029,-1.43125,3.05895,-0.12311,0.02857,0.10692,-20.0,0.04717,20.0,0.00202,1922.1260009765624,-0.10731903026590128,-0.07961760685473314,-0.11887980170567333,-0.11471162682519385
2015-08-05,sp6m,6.0,-0.0009,0.09854,-1.32619,2.63905,-0.12989,0.01904,0.09934,-20.0,0.04897,20.0,0.00138,1853.327978515625,-0.09315193975281909,-0.09315193975281909,-0.14847911432372896,-0.11871809382460648
2015-08-12,sp6m,6.0,0.0047,0.12043,-1.59432,2.99579,-0.16567,0.03644,0.1157,-20.0,0.07908,20.0,0.00326,1901.2524719238281,-0.1291001691557543,-0.07740004872906371,-0.1291001691557543,-0.08410406667417442
2015-08-19,sp6m,6.0,-0.00418,0.11573,-1.39033,2.5773,-0.16,0.02257,0.10991,-20.0,0.07158,20.0,0.00293,1933.210009765625,-0.08155460660384774,-0.06341305626825092,-0.09507463811139974,-0.06535153048051931
2015-08-26,sp6m,6.0,-0.0047,0.15525,-1.52917,3.20433,-0.2106,0.03361,0.14424,-20.0,0.10673,20.0,0.02323,1952.8766682942708,0.007413762528986973,0.01931232146019557,-0.004493412557073227,0.023398271321297296
2015-09-02,sp6m,6.0,0.00494,0.16213,-1.57543,3.2933,-0.21327,0.04441,0.1585,-20.0,0.10785,20.0,0.03734,1992.1719970703125,0.0141336058879809,0.030457216259516872,0.010179666175245052,0.020518136471859114
2015-09-09,sp6m,6.0,-0.00229,0.15964,-1.31326,2.59948,-0.20741,0.03011,0.16067,-20.0,0.10542,20.0,0.04031,2007.3179931640625,0.020084836434246765,0.0416183187078834,0.013913772507779112,0.04292639481558689
2015-09-16,sp6m,6.0,-0.00396,0.14005,-1.44326,3.03046,-0.1869,0.02636,0.13463,-20.0,0.09129,20.0,0.0164,2043.7580322265626,0.009442492080315426,0.030254725190066858,0.0073551856969733325,0.020536285598375698
2015-09-23,sp6m,6.0,-0.00361,0.14622,-1.36396,2.61268,-0.1972,0.02864,0.14243,-20.0,0.09821,20.0,0.02201,2041.177490234375,0.05508365115090177,0.05866993107053745,0.042280822239036904,0.06257300036711783
2015-09-30,sp6m,6.0,-0.00421,0.1528,-1.34039,2.46589,-0.20974,0.03013,0.14858,-20.0,0.10669,20.0,0.02795,2062.4049682617188,0.06952500745476616,0.07765409482040392,0.06186312559581116,0.061544834897245215
2015-10-07,sp6m,6.0,-0.00159,0.13186,-1.42633,2.96108,-0.17445,0.0271,0.12942,-20.0,0.08254,20.0,0.01162,2055.127978515625,0.03310610421796143,0.04283555765384564,0.01884600648039539,0.04264357196568332
2015-10-14,sp6m,6.0,0.00718,0.12757,-1.44754,2.92724,-0.1614,0.03616,0.13233,-20.0,0.07494,20.0,0.0114,2092.210009765625,0.043493280378425016,0.05692245668943125,0.03904727196237391,0.04760891951780404
2015-10-21,sp6m,6.0,-0.00144,0.11674,-1.34504,2.90764,-0.15035,0.02061,0.11778,-20.0,0.06411,20.0,0.00684,2091.539990234375,0.040359537529533154,0.04116314841151904,0.02860229187277192,0.02777887499910656
2015-10-28,sp6m,6.0,-0.00029,0.11191,-1.52193,3.50392,-0.14308,0.02361,0.10969,-20.0,0.0619,20.0,0.00348,2071.4775390625,0.00027734759883536243,0.004272416298724147,-0.01838017827189676,-0.01894552023166744
2015-11-04,sp6m,6.0,0.00039,0.10998,-1.46706,3.38474,-0.13921,0.02261,0.11023,-20.0,0.05798,20.0,0.0036,2060.3939453125,-0.02018514107800743,-0.008330208648255137,-0.03035662832335645,-0.018168095960279535
2015-11-11,sp6m,6.0,-0.00431,0.12471,-1.51427,3.23367,-0.16714,0.02419,0.11678,-20.0,0.07787,20.0,0.00547,2057.8099853515623,0.003987239931605709,0.003987239931605709,-0.01660949212512921,-0.013278124505001238
2015-11-18,sp6m,6.0,0.00631,0.12402,-1.58935,3.54284,-0.15557,0.03545,0.12491,-20.0,0.07164,20.0,0.00743,2052.8180419921873,-0.018993038135856347,-0.0018784158528702976,-0.028068606363378167,0.0033348189281827917
2015-11-25,sp6m,6.0,-0.00366,0.12504,-1.44391,3.09096,-0.16576,0.02296,0.12038,-20.0,0.0762,20.0,0.00761,2095.196044921875,-0.0047700006131555315,0.0069698007485971694,-0.0047700006131555315,0.007815673578536563
2015-12-02,sp6m,6.0,-0.00297,0.12488,-1.3798,2.80133,-0.16666,0.02379,0.12215,-20.0,0.07592,20.0,0.00789,2109.0099609375,0.008713961181980985,0.019543218291508582,0.0028092599956446875,0.01714943413731099
2015-12-09,sp6m,6.0,-0.00207,0.13148,-1.47666,3.11169,-0.17443,0.02721,0.1271,-20.0,0.08309,20.0,0.01047,2087.48603515625,0.032683907027015,0.03362406963215614,0.008016202668174058,0.01472293494468295
2015-12-16,sp6m,6.0,-0.0009,0.1303,-1.65844,3.8418,-0.16928,0.0299,0.12206,-20.0,0.08116,20.0,0.00723,2081.361962890625,-0.0032419760834684324,0.013220905881508307,-0.011010311521667765,0.019229569614552928
2015-12-23,sp6m,6.0,-0.00151,0.12646,-1.46114,3.06371,-0.16674,0.02651,0.12288,-20.0,0.0777,20.0,0.00814,2051.626025390625,0.013716545063712941,0.023473842411257072,-0.03580782989313173,0.016608030818779408
2015-12-31,sp6m,6.0,-0.00177,0.127,-1.39161,2.90492,-0.16637,0.0248,0.12584,-20.0,0.07684,20.0,0.01046,2096.7867024739585,0.014199510124814137,0.031197078554374216,0.012669318241159333,0.0269294666968817
2016-01-06,sp6m,6.0,-0.0014,0.13894,-1.36114,2.5901,-0.18736,0.0294,0.13734,-20.0,0.0914,20.0,0.01747,2123.36591796875,0.0462301154100393,0.07971098749783158,0.041223474004435136,0.07833211633153882
2016-01-13,sp6m,6.0,-0.00154,0.15183,-1.27295,2.43872,-0.20027,0.02865,0.15435,-20.0,0.1002,20.0,0.03558,2161.71796875,0.13051341231765537,0.1375643244425358,0.1269784959518101,0.13939293234008632
2016-01-20,sp6m,6.0,0.00125,0.16551,-1.41742,2.93232,-0.21697,0.03893,0.16526,-20.0,0.11126,20.0,0.04627,2170.1759765625,0.15271217650540705,0.15710203976409692,0.14977629011356275,0.1529337393493007
2016-01-27,sp6m,6.0,-0.00038,0.15091,-1.32184,2.61883,-0.1979,0.02956,0.1535,-20.0,0.09877,20.0,0.03407,2167.6220703125,0.1417999631009094,0.1457005132399121,0.13150199316141822,0.13902166179578343
2016-02-03,sp6m,6.0,0.00128,0.14905,-1.38114,2.59484,-0.19982,0.03626,0.14872,-20.0,0.09992,20.0,0.02625,2174.838338216146,0.1202033172020534,0.13440545106791082,0.11823087052779305,0.13355034894867357
2016-02-11,sp6m,6.0,-0.00911,0.17002,-1.2976,2.26461,-0.23852,0.02816,0.16302,-20.0,0.12518,20.0,0.04413,2184.07197265625,0.17458015268500293,0.1818267008192847,0.1702226001185245,0.1787268113560042
2016-02-18,sp6m,6.0,-0.00628,0.15663,-1.4181,2.671,-0.21801,0.03104,0.14714,-20.0,0.11187,20.0,0.02534,2185.1074829101562,0.12900169646383358,0.13426761832319178,0.12589406336813921,0.1260366003721653
