Date,Hurst Exponent,label,Open,High,Low,Close,Adj Close,Volume
2015-06-10,0.5280004492262503,-1,2081.1201171875,2108.5,2081.1201171875,2105.199951171875,2105.199951171875,3414320000.0
2015-06-17,0.5052053970276047,-1,2097.39990234375,2106.7900390625,2088.860107421875,2100.43994140625,2100.43994140625,3222240000.0
2015-06-24,0.4923453026745669,-1,2123.64990234375,2125.10009765625,2108.580078125,2108.580078125,2108.580078125,3102480000.0
2015-07-01,0.48102633052689064,-1,2067.0,2082.780029296875,2067.0,2077.419921875,2077.419921875,3727260000.0
2015-07-08,0.4773500632725226,-1,2077.659912109375,2077.659912109375,2044.6600341796875,2046.6800537109373,2046.6800537109373,3608780000.0
2015-07-15,0.4664829632965724,-1,2109.010009765625,2114.139892578125,2102.489990234375,2107.39990234375,2107.39990234375,3261810000.0
2015-07-22,0.45576018814462405,-1,2118.2099609375,2118.510009765625,2110.0,2114.14990234375,2114.14990234375,3694070000.0
2015-07-29,0.46470331214213284,-1,2094.699951171875,2110.60009765625,2094.080078125,2108.570068359375,2108.570068359375,4038900000.0
2015-08-05,0.48476121478783873,-1,2095.27001953125,2112.659912109375,2095.27001953125,2099.840087890625,2099.840087890625,3968680000.0
2015-08-12,0.5344943747034698,-1,2081.10009765625,2089.06005859375,2052.090087890625,2086.050048828125,2086.050048828125,4269130000.0
2015-08-19,0.48381717681227054,-1,2095.68994140625,2096.169921875,2070.530029296875,2079.610107421875,2079.610107421875,3512920000.0
2015-08-26,0.4580492433500703,-1,1872.75,1943.0899658203125,1872.75,1940.510009765625,1940.510009765625,5338250000.0
2015-09-02,0.45474295235988305,-1,1916.52001953125,1948.9100341796875,1916.52001953125,1948.8599853515625,1948.8599853515625,3742620000.0
2015-09-09,0.44813125608889376,-1,1971.449951171875,1988.6300048828125,1937.8800048828125,1942.0400390625,1942.0400390625,3652120000.0
2015-09-16,0.44646796859031596,-1,1978.02001953125,1997.260009765625,1977.9300537109373,1995.31005859375,1995.31005859375,3630680000.0
2015-09-23,0.4467529445729045,-1,1943.239990234375,1949.52001953125,1932.5699462890625,1938.760009765625,1938.760009765625,3190530000.0
2015-09-30,0.44910852889232805,-1,1887.1400146484373,1920.530029296875,1887.1400146484373,1920.030029296875,1920.030029296875,4525070000.0
2015-10-07,0.4417446111690579,-1,1982.3399658203125,1999.31005859375,1976.43994140625,1995.8299560546875,1995.8299560546875,4666470000.0
2015-10-14,0.4503372368134793,-1,2003.6600341796875,2009.56005859375,1990.72998046875,1994.239990234375,1994.239990234375,3644590000.0
2015-10-21,0.46310942297065727,-1,2033.469970703125,2037.969970703125,2017.219970703125,2018.93994140625,2018.93994140625,3627790000.0
2015-10-28,0.47605148782842904,-1,2066.47998046875,2090.35009765625,2063.110107421875,2090.35009765625,2090.35009765625,4698110000.0
2015-11-04,0.485206313937797,-1,2110.60009765625,2114.590087890625,2096.97998046875,2102.31005859375,2102.31005859375,4078870000.0
2015-11-11,0.46632835827111035,-1,2083.409912109375,2086.93994140625,2074.85009765625,2075.0,2075.0,3692410000.0
2015-11-18,0.4891785388632382,-1,2051.989990234375,2085.31005859375,2051.989990234375,2083.580078125,2083.580078125,3926390000.0
2015-11-25,0.4756281249724165,-1,2089.300048828125,2093.0,2086.300048828125,2088.8701171875,2088.8701171875,2852940000.0
2015-12-02,0.4955334619874581,-1,2101.7099609375,2104.27001953125,2077.110107421875,2079.510009765625,2079.510009765625,3950640000.0
2015-12-09,0.46797658810216747,-1,2061.169921875,2080.330078125,2036.530029296875,2047.6199951171875,2047.6199951171875,4385250000.0
2015-12-16,0.44818673984116203,-1,2046.5,2076.719970703125,2042.4300537109373,2073.070068359375,2073.070068359375,4635450000.0
2015-12-23,0.5101640032967256,-1,2042.199951171875,2064.72998046875,2042.199951171875,2064.2900390625,2064.2900390625,3484090000.0
2015-12-31,0.4941269910545563,-1,2060.590087890625,2062.5400390625,2043.6199951171875,2043.93994140625,2043.93994140625,2655330000.0
2016-01-06,0.4677604858614323,-1,2011.7099609375,2011.7099609375,1979.050048828125,1990.260009765625,1990.260009765625,4336660000.0
2016-01-13,0.4466396668867915,-1,1940.3399658203125,1950.3299560546875,1886.4100341796875,1890.280029296875,1890.280029296875,5087030000.0
2016-01-20,0.40033150596650674,-1,1876.1800537109373,1876.1800537109373,1812.2900390625,1859.3299560546875,1859.3299560546875,6416070000.0
2016-01-27,0.4091782135956581,-1,1902.52001953125,1916.989990234375,1872.699951171875,1882.949951171875,1882.949951171875,4754040000.0
2016-02-03,0.4323870211288901,-1,1907.0699462890625,1918.010009765625,1872.22998046875,1912.530029296875,1912.530029296875,5172950000.0
2016-02-11,0.37689386299996175,-1,1847.0,1847.0,1810.0999755859373,1829.0799560546875,1829.0799560546875,5500800000.0
2016-02-18,0.4187078291582185,-1,1927.5699462890625,1930.0,1915.0899658203125,1917.8299560546875,1917.8299560546875,4436490000.0
2016-02-24,0.472227867554754,-1,1917.56005859375,1932.0799560546875,1891.0,1929.800048828125,1929.800048828125,4317250000.0
2016-03-02,0.45346111823710783,-1,1976.5999755859373,1986.510009765625,1968.800048828125,1986.449951171875,1986.449951171875,4666610000.0
2016-03-09,0.426090855015685,-1,1981.43994140625,1992.68994140625,1979.8399658203125,1989.260009765625,1989.260009765625,4038120000.0
2016-03-16,0.4464067796411018,-1,2014.239990234375,2032.02001953125,2010.0400390625,2027.219970703125,2027.219970703125,4057020000.0
2016-03-23,0.47959729084588854,-1,2048.550048828125,2048.550048828125,2034.8599853515625,2036.7099609375,2036.7099609375,3639510000.0
2016-03-30,0.4486365057807703,-1,2058.27001953125,2072.2099609375,2058.27001953125,2063.949951171875,2063.949951171875,3590310000.0
2016-04-06,0.45415984568256246,-1,2045.56005859375,2067.330078125,2043.0899658203125,2066.659912109375,2066.659912109375,3750800000.0
2016-04-13,0.4866405535953689,-1,2065.919921875,2083.179931640625,2065.919921875,2082.419921875,2082.419921875,4191830000.0
2016-04-20,0.5055389250185798,-1,2101.52001953125,2111.050048828125,2096.320068359375,2102.39990234375,2102.39990234375,4184880000.0
2016-04-27,0.5341955601447254,-1,2092.330078125,2099.889892578125,2082.31005859375,2095.14990234375,2095.14990234375,4100110000.0
2016-05-04,0.5444970415820025,-1,2060.300048828125,2060.300048828125,2045.550048828125,2051.1201171875,2051.1201171875,4058560000.0
2016-05-11,0.4756760462588528,-1,2083.2900390625,2083.2900390625,2064.4599609375,2064.4599609375,2064.4599609375,3821980000.0
2016-05-18,0.4639199146840999,-1,2044.3800048828125,2060.610107421875,2034.489990234375,2047.6300048828125,2047.6300048828125,4101320000.0
2016-05-25,0.46206948856638597,-1,2078.929931640625,2094.72998046875,2078.929931640625,2090.5400390625,2090.5400390625,3859160000.0
2016-06-01,0.48301661957520525,-1,2093.93994140625,2100.969970703125,2085.10009765625,2099.330078125,2099.330078125,3525170000.0
2016-06-08,0.471568220419379,-1,2112.7099609375,2120.550048828125,2112.7099609375,2119.1201171875,2119.1201171875,3562060000.0
2016-06-15,0.5455737699408458,-1,2077.60009765625,2085.64990234375,2069.800048828125,2071.5,2071.5,3544720000.0
2016-06-22,0.5375669350290969,-1,2089.75,2099.7099609375,2084.360107421875,2085.449951171875,2085.449951171875,3168160000.0
2016-06-29,0.5332008422453441,-1,2042.68994140625,2073.1298828125,2042.68994140625,2070.77001953125,2070.77001953125,4241740000.0
2016-07-06,0.5171530785725863,-1,2084.429931640625,2100.719970703125,2074.02001953125,2099.72998046875,2099.72998046875,3909380000.0
2016-07-13,0.4564643468658343,-1,2153.81005859375,2156.449951171875,2146.2099609375,2152.429931640625,2152.429931640625,3502320000.0
2016-07-20,0.46261597169496965,-1,2166.10009765625,2175.6298828125,2164.889892578125,2173.02001953125,2173.02001953125,3211860000.0
2016-07-27,0.4749477232362702,-1,2169.81005859375,2174.97998046875,2159.070068359375,2166.580078125,2166.580078125,3995500000.0
2016-08-03,0.4908520004234123,-1,2156.81005859375,2163.7900390625,2152.56005859375,2163.7900390625,2163.7900390625,3786530000.0
2016-08-10,0.4610611600991232,-1,2182.81005859375,2183.409912109375,2172.0,2175.489990234375,2175.489990234375,3254950000.0
2016-08-17,0.47005540550064573,-1,2177.840087890625,2183.080078125,2168.5,2182.219970703125,2182.219970703125,3388910000.0
2016-08-24,0.5105656219908989,-1,2185.090087890625,2186.659912109375,2171.25,2175.43994140625,2175.43994140625,3148280000.0
2016-08-31,0.5534085573975271,-1,2173.56005859375,2173.7900390625,2161.35009765625,2170.949951171875,2170.949951171875,3766390000.0
2016-09-07,0.49574452715241524,-1,2185.169921875,2187.8701171875,2179.070068359375,2186.159912109375,2186.159912109375,3319420000.0
2016-09-14,0.4463304820685832,-1,2127.860107421875,2141.330078125,2119.89990234375,2125.77001953125,2125.77001953125,3664100000.0
2016-09-21,0.4669841934427069,-1,2144.580078125,2165.110107421875,2139.570068359375,2163.1201171875,2163.1201171875,3685450000.0
2016-09-28,0.5303765632116052,-1,2161.85009765625,2172.39990234375,2151.7900390625,2171.3701171875,2171.3701171875,3860390000.0
2016-10-05,0.5222413321042249,-1,2155.14990234375,2163.949951171875,2155.14990234375,2159.72998046875,2159.72998046875,3883710000.0
2016-10-12,0.5232085249174405,-1,2137.669921875,2145.360107421875,2132.77001953125,2139.179931640625,2139.179931640625,2959510000.0
2016-10-19,0.5178281497548906,-1,2140.81005859375,2148.43994140625,2138.14990234375,2144.2900390625,2144.2900390625,3364990000.0
2016-10-26,0.5098085578549535,-1,2136.969970703125,2145.72998046875,2131.590087890625,2139.429931640625,2139.429931640625,3778120000.0
2016-11-02,0.5100324962624887,-1,2109.429931640625,2111.760009765625,2094.0,2097.93994140625,2097.93994140625,4289120000.0
2016-11-09,0.5081892945844149,-1,2131.56005859375,2170.10009765625,2125.35009765625,2163.260009765625,2163.260009765625,6267590000.0
2016-11-16,0.5174138341464535,-1,2177.530029296875,2179.219970703125,2172.199951171875,2176.93994140625,2176.93994140625,3847900000.0
2016-11-23,0.5515992199784692,-1,2198.550048828125,2204.719970703125,2194.510009765625,2204.719970703125,2204.719970703125,3419850000.0
2016-11-30,0.5955583907503147,-1,2204.969970703125,2214.10009765625,2198.81005859375,2198.81005859375,2198.81005859375,5538400000.0
2016-12-07,0.5774804728105063,-1,2210.719970703125,2241.6298828125,2208.929931640625,2241.35009765625,2241.35009765625,4504070000.0
2016-12-14,0.5666299681921546,-1,2268.35009765625,2276.199951171875,2248.43994140625,2253.280029296875,2253.280029296875,4409670000.0
2016-12-21,0.557192660143046,-1,2270.5400390625,2271.22998046875,2265.14990234375,2265.179931640625,2265.179931640625,2854880000.0
2016-12-28,0.5494700659992667,-1,2270.22998046875,2271.31005859375,2249.110107421875,2249.919921875,2249.919921875,2402750000.0
2017-01-04,0.55040828880115,-1,2261.60009765625,2272.820068359375,2261.60009765625,2270.75,2270.75,3768890000.0
2017-01-11,0.5498707709707812,-1,2268.60009765625,2275.320068359375,2260.830078125,2275.320068359375,2275.320068359375,3625080000.0
2017-01-18,0.5455155290945505,-1,2269.139892578125,2272.010009765625,2263.35009765625,2271.889892578125,2271.889892578125,3317670000.0
2017-01-25,0.5523523428397332,-1,2288.8798828125,2299.550048828125,2288.8798828125,2298.3701171875,2298.3701171875,3849340000.0
2017-02-01,0.5493872664285198,-1,2285.590087890625,2289.139892578125,2272.43994140625,2279.550048828125,2279.550048828125,3919190000.0
2017-02-08,0.5972077749815204,-1,2289.550048828125,2295.909912109375,2285.3798828125,2294.669921875,2294.669921875,3611950000.0
2017-02-15,0.6098754380110777,-1,2335.580078125,2351.300048828125,2334.81005859375,2349.25,2349.25,3785870000.0
2017-02-22,0.62237600981117,-1,2361.110107421875,2365.1298828125,2358.340087890625,2362.820068359375,2362.820068359375,3473170000.0
2017-03-01,0.642266074416915,1,2380.1298828125,2400.97998046875,2380.1298828125,2395.9599609375,2395.9599609375,4347630000.0
2017-03-08,0.6264500526557283,1,2369.81005859375,2373.090087890625,2361.010009765625,2362.97998046875,2362.97998046875,3814080000.0
2017-03-15,0.629330591836317,1,2370.340087890625,2390.010009765625,2368.93994140625,2385.260009765625,2385.260009765625,3909490000.0
2017-03-22,0.656547876585752,1,2343.0,2351.81005859375,2336.449951171875,2348.449951171875,2348.449951171875,3575160000.0
2017-03-29,0.6755671383833863,1,2356.5400390625,2363.360107421875,2352.93994140625,2361.1298828125,2361.1298828125,3107670000.0
2017-04-05,0.6876256386058146,1,2366.590087890625,2378.360107421875,2350.52001953125,2352.949951171875,2352.949951171875,3780650000.0
2017-04-12,0.7023252757795114,1,2352.14990234375,2352.719970703125,2341.179931640625,2344.929931640625,2344.929931640625,3201300000.0
2017-04-20,0.7167666902859112,1,2342.68994140625,2361.3701171875,2340.909912109375,2355.840087890625,2355.840087890625,3648990000.0
2017-04-26,0.7188162669002232,1,2388.97998046875,2398.159912109375,2386.780029296875,2387.449951171875,2387.449951171875,4111350000.0
2017-05-03,0.7202388565602719,1,2386.5,2389.820068359375,2379.75,2388.1298828125,2388.1298828125,3896760000.0
2017-05-10,0.714135923538757,1,2396.7900390625,2399.739990234375,2392.7900390625,2399.6298828125,2399.6298828125,3649370000.0
2017-05-17,0.6979165617967549,1,2382.949951171875,2384.8701171875,2356.2099609375,2357.030029296875,2357.030029296875,4164760000.0
2017-05-24,0.6945196423477982,1,2401.409912109375,2405.580078125,2397.989990234375,2404.389892578125,2404.389892578125,3389240000.0
2017-05-31,0.6923399690232122,1,2415.6298828125,2415.989990234375,2403.590087890625,2411.800048828125,2411.800048828125,4518040000.0
2017-06-07,0.6962918758711208,1,2432.030029296875,2435.280029296875,2424.75,2433.139892578125,2433.139892578125,3576220000.0
2017-06-14,0.6984114446492582,1,2443.75,2443.75,2428.340087890625,2437.919921875,2437.919921875,3558640000.0
2017-06-22,0.6978176621281391,1,2437.39990234375,2441.6201171875,2433.27001953125,2434.5,2434.5,3477250000.0
2017-06-28,0.700454643371396,1,2428.699951171875,2442.969970703125,2428.02001953125,2440.68994140625,2440.68994140625,3479980000.0
2017-07-05,0.6962485421141835,1,2430.780029296875,2434.89990234375,2422.050048828125,2432.5400390625,2432.5400390625,3368150000.0
2017-07-12,0.6915944620791639,1,2435.75,2445.760009765625,2435.75,2443.25,2443.25,3176900000.0
2017-07-19,0.6835173682563164,1,2463.85009765625,2473.830078125,2463.85009765625,2473.830078125,2473.830078125,3063810000.0
2017-07-26,0.6725974502866023,1,2479.969970703125,2481.68994140625,2474.93994140625,2477.830078125,2477.830078125,3597830000.0
2017-08-02,0.6578541874241564,1,2480.3798828125,2480.3798828125,2466.47998046875,2477.570068359375,2477.570068359375,3487150000.0
2017-08-09,0.642601690296135,1,2465.35009765625,2474.409912109375,2462.080078125,2474.02001953125,2474.02001953125,3310960000.0
2017-08-16,0.6475389148639442,1,2468.6298828125,2474.929931640625,2463.860107421875,2468.110107421875,2468.110107421875,2956570000.0
2017-08-23,0.6503481572918235,1,2444.8798828125,2448.909912109375,2441.419921875,2444.0400390625,2444.0400390625,2796950000.0
2017-08-30,0.6582391892915854,1,2446.06005859375,2460.31005859375,2443.77001953125,2457.590087890625,2457.590087890625,2637780000.0
2017-09-06,0.6734531535220384,1,2463.830078125,2469.639892578125,2459.199951171875,2465.5400390625,2465.5400390625,3400200000.0
2017-09-13,0.6830245388837441,1,2493.889892578125,2498.3701171875,2492.139892578125,2498.3701171875,2498.3701171875,3371370000.0
2017-09-20,0.6864972739493298,1,2506.840087890625,2508.85009765625,2496.669921875,2508.239990234375,2508.239990234375,3584570000.0
2017-09-27,0.6855840082241248,1,2503.300048828125,2511.75,2495.909912109375,2507.0400390625,2507.0400390625,3485070000.0
2017-10-04,0.6829409841390661,1,2533.47998046875,2540.530029296875,2531.800048828125,2537.739990234375,2537.739990234375,3020770000.0
2017-10-11,0.6827370335819896,1,2550.6201171875,2555.239990234375,2547.949951171875,2555.239990234375,2555.239990234375,2991320000.0
2017-10-18,0.683645624865145,1,2562.8701171875,2564.110107421875,2559.669921875,2561.260009765625,2561.260009765625,2999320000.0
2017-10-25,0.6770365397720683,1,2566.52001953125,2567.39990234375,2544.0,2557.14990234375,2557.14990234375,3885470000.0
2017-11-01,0.6727421595448654,1,2583.2099609375,2588.39990234375,2574.919921875,2579.360107421875,2579.360107421875,3841200000.0
2017-11-08,0.6748787554860535,1,2588.7099609375,2595.469970703125,2585.02001953125,2594.3798828125,2594.3798828125,3898450000.0
2017-11-15,0.6727522108528922,1,2569.449951171875,2572.840087890625,2557.449951171875,2564.6201171875,2564.6201171875,3586590000.0
2017-11-22,0.668660770846389,1,2600.31005859375,2600.93994140625,2595.22998046875,2597.080078125,2597.080078125,2764110000.0
2017-11-29,0.680777593521197,1,2627.820068359375,2634.889892578125,2620.320068359375,2626.070068359375,2626.070068359375,4090630000.0
2017-12-06,0.6901270811654886,1,2626.239990234375,2634.409912109375,2624.75,2629.27001953125,2629.27001953125,3253080000.0
2017-12-13,0.7072790076763078,1,2667.590087890625,2671.8798828125,2662.85009765625,2662.85009765625,2662.85009765625,3568360000.0
2017-12-20,0.7084916493574709,1,2688.179931640625,2691.010009765625,2676.110107421875,2679.25,2679.25,3246230000.0
2017-12-27,0.7098494021889719,1,2682.10009765625,2685.639892578125,2678.909912109375,2682.6201171875,2682.6201171875,2202900000.0
2018-01-03,0.7128001053062739,1,2697.85009765625,2714.3701171875,2697.77001953125,2713.06005859375,2713.06005859375,3544030000.0
2018-01-10,0.7121017477484938,1,2745.550048828125,2750.800048828125,2736.06005859375,2748.22998046875,2748.22998046875,3579900000.0
2018-01-17,0.7105463760822178,1,2784.989990234375,2807.0400390625,2778.3798828125,2802.56005859375,2802.56005859375,3790340000.0
2018-01-24,0.7063854815430195,1,2845.419921875,2852.969970703125,2824.81005859375,2837.5400390625,2837.5400390625,4079270000.0
2018-01-31,0.7011477965654176,1,2832.409912109375,2839.260009765625,2813.0400390625,2823.81005859375,2823.81005859375,4276270000.0
2018-02-07,0.7002715750987529,1,2690.949951171875,2727.669921875,2681.330078125,2681.659912109375,2681.659912109375,4646300000.0
2018-02-14,0.7027866342464124,1,2651.2099609375,2702.10009765625,2648.8701171875,2698.6298828125,2698.6298828125,4011940000.0
2018-02-21,0.7018995443104619,1,2720.530029296875,2747.75,2701.2900390625,2701.330078125,2701.330078125,3789040000.0
2018-02-28,0.7070694131117204,1,2753.780029296875,2761.52001953125,2713.5400390625,2713.830078125,2713.830078125,4244570000.0
2018-03-07,0.7184537241681247,1,2710.179931640625,2730.60009765625,2701.739990234375,2726.800048828125,2726.800048828125,3406690000.0
2018-03-14,0.7182955276269395,1,2774.06005859375,2777.110107421875,2744.3798828125,2749.47998046875,2749.47998046875,3394630000.0
2018-03-21,0.7224257737402401,1,2714.989990234375,2739.139892578125,2709.7900390625,2711.929931640625,2711.929931640625,3434780000.0
2018-03-28,0.7208857364082665,1,2611.300048828125,2632.64990234375,2593.06005859375,2605.0,2605.0,3875720000.0
2018-04-04,0.7198345013579108,1,2584.0400390625,2649.860107421875,2573.610107421875,2644.68994140625,2644.68994140625,3369230000.0
2018-04-11,0.7165487237048628,1,2643.889892578125,2661.429931640625,2639.25,2642.18994140625,2642.18994140625,3054520000.0
2018-04-18,0.7053490080622581,1,2710.110107421875,2717.489990234375,2703.6298828125,2708.639892578125,2708.639892578125,3412030000.0
2018-04-25,0.6941646445116997,1,2634.919921875,2645.300048828125,2612.669921875,2639.39990234375,2639.39990234375,3563680000.0
2018-05-02,0.687258712138416,1,2654.239990234375,2660.8701171875,2631.699951171875,2635.669921875,2635.669921875,4047020000.0
2018-05-09,0.6825878564425988,1,2678.1201171875,2701.27001953125,2674.139892578125,2697.7900390625,2697.7900390625,3913650000.0
2018-05-16,0.6820088639395677,1,2712.6201171875,2727.760009765625,2712.169921875,2722.4599609375,2722.4599609375,3248480000.0
2018-05-23,0.6896746964495961,1,2713.97998046875,2733.330078125,2709.5400390625,2733.2900390625,2733.2900390625,3333160000.0
2018-05-30,0.6959712344051896,1,2702.429931640625,2729.340087890625,2702.429931640625,2724.010009765625,2724.010009765625,3566490000.0
2018-06-06,0.7035269294410411,1,2753.25,2772.389892578125,2748.4599609375,2772.35009765625,2772.35009765625,3662780000.0
2018-06-13,0.7088057053367398,1,2787.93994140625,2791.469970703125,2774.64990234375,2775.6298828125,2775.6298828125,3820770000.0
2018-06-20,0.7092214022732394,1,2769.72998046875,2774.860107421875,2763.909912109375,2767.320068359375,2767.320068359375,3332140000.0
2018-06-27,0.7066150296952212,1,2728.449951171875,2746.090087890625,2699.3798828125,2699.6298828125,2699.6298828125,3803990000.0
2018-07-03,0.7076599859352513,1,2733.27001953125,2736.580078125,2711.159912109375,2713.219970703125,2713.219970703125,1911460000.0
2018-07-11,0.7088525838730769,1,2779.820068359375,2785.909912109375,2770.77001953125,2774.02001953125,2774.02001953125,2986180000.0
2018-07-18,0.7109359411920368,1,2811.35009765625,2816.760009765625,2805.889892578125,2815.6201171875,2815.6201171875,3111560000.0
2018-07-25,0.7097808558874007,1,2817.72998046875,2848.030029296875,2817.72998046875,2846.070068359375,2846.070068359375,3584400000.0
2018-08-01,0.7100305486099466,1,2821.169921875,2825.830078125,2805.85009765625,2813.360107421875,2813.360107421875,3501350000.0
2018-08-08,0.7077228252465945,1,2856.7900390625,2862.43994140625,2853.090087890625,2857.699951171875,2857.699951171875,2978070000.0
2018-08-15,0.7017300633520672,1,2827.949951171875,2827.949951171875,2802.489990234375,2818.3701171875,2818.3701171875,3656680000.0
2018-08-22,0.6953098333289737,1,2860.989990234375,2867.5400390625,2856.050048828125,2861.820068359375,2861.820068359375,2701250000.0
2018-08-29,0.6846827708554308,1,2900.6201171875,2916.5,2898.39990234375,2914.0400390625,2914.0400390625,2805520000.0
2018-09-05,0.692308965747749,1,2891.590087890625,2894.2099609375,2876.919921875,2888.60009765625,2888.60009765625,3248780000.0
2018-09-12,0.7049601932692379,1,2888.2900390625,2894.64990234375,2879.199951171875,2888.919921875,2888.919921875,3341280000.0
2018-09-19,0.7198247749200559,1,2906.60009765625,2912.360107421875,2903.820068359375,2907.949951171875,2907.949951171875,3302460000.0
2018-09-26,0.7316889283573333,1,2916.97998046875,2931.14990234375,2903.280029296875,2905.969970703125,2905.969970703125,3417540000.0
2018-10-03,0.7345393663220685,1,2931.68994140625,2939.860107421875,2921.360107421875,2925.510009765625,2925.510009765625,3625510000.0
2018-10-10,0.735703288849594,1,2873.89990234375,2874.02001953125,2784.860107421875,2785.679931640625,2785.679931640625,4554260000.0
2018-10-17,0.728234570243444,1,2811.669921875,2816.93994140625,2781.81005859375,2809.2099609375,2809.2099609375,3347090000.0
2018-10-24,0.7283851757718119,1,2737.8701171875,2742.590087890625,2651.889892578125,2656.10009765625,2656.10009765625,4738670000.0
2018-10-31,0.7234525988030593,1,2705.60009765625,2736.68994140625,2705.60009765625,2711.739990234375,2711.739990234375,5133380000.0
2018-11-07,0.7102440631909067,1,2774.1298828125,2815.14990234375,2774.1298828125,2813.889892578125,2813.889892578125,3929080000.0
2018-11-14,0.7129249023262623,1,2737.89990234375,2746.800048828125,2685.75,2701.580078125,2701.580078125,4449060000.0
2018-11-28,0.7096246327524475,1,2691.449951171875,2744.0,2684.3798828125,2743.7900390625,2743.7900390625,3984540000.0
2018-12-04,0.7263359489525091,1,2782.429931640625,2785.929931640625,2697.179931640625,2700.06005859375,2700.06005859375,4515710000.0
2018-12-12,0.7263386056904608,1,2658.22998046875,2685.43994140625,2650.260009765625,2651.070068359375,2651.070068359375,4029300000.0
2018-12-19,0.7140896321081842,1,2547.050048828125,2585.2900390625,2488.9599609375,2506.9599609375,2506.9599609375,5152830000.0
2018-12-26,0.7198262710791808,1,2363.1201171875,2467.760009765625,2346.580078125,2467.699951171875,2467.699951171875,4249740000.0
2019-01-02,0.7294090889444064,1,2476.9599609375,2519.489990234375,2467.469970703125,2510.030029296875,2510.030029296875,3733160000.0
2019-01-09,0.7345010043593245,1,2580.0,2595.320068359375,2568.889892578125,2584.9599609375,2584.9599609375,4088740000.0
2019-01-16,0.7327144876461733,1,2614.75,2625.760009765625,2612.679931640625,2616.10009765625,2616.10009765625,3882180000.0
2019-01-23,0.7354386945616137,1,2643.47998046875,2653.18994140625,2612.860107421875,2638.699951171875,2638.699951171875,3358770000.0
2019-01-30,0.7346646944782526,1,2653.6201171875,2690.43994140625,2648.340087890625,2681.050048828125,2681.050048828125,3883270000.0
2019-02-06,0.7341710387016387,1,2735.050048828125,2738.080078125,2724.14990234375,2731.610107421875,2731.610107421875,3486590000.0
2019-02-13,0.7204646145332332,1,2750.300048828125,2761.85009765625,2748.6298828125,2753.030029296875,2753.030029296875,3684910000.0
2019-02-20,0.7148435210802664,1,2779.050048828125,2789.8798828125,2774.06005859375,2784.699951171875,2784.699951171875,3904830000.0
2019-02-27,0.7117126947591617,1,2787.5,2795.760009765625,2775.1298828125,2792.3798828125,2792.3798828125,3771790000.0
2019-03-06,0.7103246020291609,1,2790.27001953125,2790.27001953125,2768.68994140625,2771.449951171875,2771.449951171875,3800180000.0
2019-03-13,0.7090785701335096,1,2799.780029296875,2821.239990234375,2799.780029296875,2810.919921875,2810.919921875,3782250000.0
2019-03-20,0.7094502814707517,1,2831.340087890625,2843.5400390625,2812.429931640625,2824.22998046875,2824.22998046875,3779160000.0
2019-03-27,0.7092152777800621,1,2819.719970703125,2825.56005859375,2787.719970703125,2805.3701171875,2805.3701171875,3422400000.0
2019-04-03,0.7089752831745766,1,2876.090087890625,2885.25,2865.169921875,2873.39990234375,2873.39990234375,3570000000.0
2019-04-10,0.7083273329135769,1,2881.3701171875,2889.7099609375,2879.1298828125,2888.2099609375,2888.2099609375,3092230000.0
2019-04-17,0.7082807086817916,1,2916.0400390625,2918.0,2895.449951171875,2900.449951171875,2900.449951171875,3648100000.0
2019-04-24,0.708366403658598,1,2934.0,2936.830078125,2926.050048828125,2927.25,2927.25,3468480000.0
2019-05-01,0.7083757826626853,1,2952.330078125,2954.1298828125,2923.360107421875,2923.72998046875,2923.72998046875,3669330000.0
2019-05-08,0.7059709787018777,1,2879.610107421875,2897.9599609375,2873.280029296875,2879.419921875,2879.419921875,3543110000.0
2019-05-15,0.6927565249312796,1,2820.3798828125,2858.679931640625,2815.080078125,2850.9599609375,2850.9599609375,3140900000.0
2019-05-22,0.6837292375170526,1,2856.06005859375,2865.469970703125,2851.110107421875,2856.27001953125,2856.27001953125,3194000000.0
2019-05-29,0.6851473232382211,1,2790.25,2792.030029296875,2766.06005859375,2783.02001953125,2783.02001953125,3701110000.0
2019-06-05,0.7320470778735528,1,2818.090087890625,2827.280029296875,2800.919921875,2826.14990234375,2826.14990234375,3570760000.0
2019-06-12,0.7332910833779454,1,2882.72998046875,2888.570068359375,2874.679931640625,2879.840087890625,2879.840087890625,3039870000.0
2019-06-19,0.7301695133511493,1,2920.550048828125,2931.739990234375,2911.429931640625,2926.4599609375,2926.4599609375,3300220000.0
2019-06-26,0.7289074770996834,1,2926.070068359375,2932.590087890625,2912.989990234375,2913.780029296875,2913.780029296875,3511350000.0
2019-07-03,0.7183920262531089,1,2978.080078125,2995.840087890625,2977.9599609375,2995.820068359375,2995.820068359375,1963570000.0
2019-07-10,0.701093886920085,1,2989.300048828125,3002.97998046875,2984.6201171875,2993.070068359375,2993.070068359375,3157800000.0
2019-07-17,0.6852621557243224,1,3005.10009765625,3005.260009765625,2984.25,2984.419921875,2984.419921875,3185650000.0
2019-07-24,0.6634243341267277,1,2998.77001953125,3019.590087890625,2996.820068359375,3019.56005859375,3019.56005859375,3433220000.0
2019-07-31,0.6690231696070833,1,3016.219970703125,3017.39990234375,2958.080078125,2980.3798828125,2980.3798828125,4626330000.0
2019-08-07,0.6800749197027445,1,2858.64990234375,2892.169921875,2825.7099609375,2883.97998046875,2883.97998046875,4512720000.0
